x,U_0,U_1,U_2
0.0162412,3.56656e-09,0.129659,1.39288e-12
0.016402,-2.95559e-09,0.100862,1.41911e-12
0.0165628,3.63686e-09,0.132214,1.39289e-12
0.0167236,3.672e-09,0.133491,1.39288e-12
0.0168844,3.70715e-09,0.134768,1.39288e-12
0.0170452,-3.07086e-09,0.104798,1.41911e-12
0.017206,-3.10063e-09,0.105814,1.41911e-12
0.0173668,3.81376e-09,0.138642,1.39289e-12
0.0175276,3.8489e-09,0.13992,1.39288e-12
0.0176884,3.88405e-09,0.141197,1.39289e-12
0.0178492,-3.2159e-09,0.10975,1.41911e-12
0.0180101,-3.24472e-09,0.110734,1.41911e-12
0.0181709,-3.27449e-09,0.11175,1.41911e-12
0.0183317,4.0258e-09,0.146348,1.39289e-12
0.0184925,-3.33213e-09,0.113718,1.41911e-12
0.0186533,-3.36095e-09,0.114702,1.41911e-12
0.0188141,4.13124e-09,0.15018,1.39289e-12
0.0189749,4.16639e-09,0.151457,1.39288e-12
0.0191357,4.20153e-09,0.152734,1.39289e-12
0.0192965,-3.47718e-09,0.11867,1.41911e-12
0.0194573,4.27299e-09,0.155331,1.39289e-12
0.0196181,4.30814e-09,0.156609,1.39289e-12
0.0197789,4.34328e-09,0.157886,1.39289e-12
0.0199397,4.37843e-09,0.159163,1.39289e-12
0.0201005,-3.62127e-09,0.123589,1.41911e-12
0.0202613,-3.65008e-09,0.124573,1.41911e-12
0.0204221,4.48503e-09,0.163037,1.39289e-12
0.0205829,4.52018e-09,0.164315,1.39289e-12
0.0207437,-3.7375e-09,0.127558,1.41911e-12
0.0209045,4.59047e-09,0.166869,1.39288e-12
0.0210653,4.62561e-09,0.168146,1.39289e-12
0.0212261,4.66075e-09,0.169423,1.39288e-12
0.0213869,-3.85374e-09,0.131526,1.41911e-12
0.0215477,-3.88255e-09,0.13251,1.41911e-12
0.0217085,4.76736e-09,0.173298,1.39288e-12
0.0218693,-3.94019e-09,0.134477,1.41911e-12
0.0220302,-3.96901e-09,0.135461,1.41911e-12
0.022191,4.87279e-09,0.177129,1.39289e-12
0.0223518,-4.02665e-09,0.137429,1.41911e-12
0.0225126,4.94425e-09,0.179726,1.39289e-12
0.0226734,4.97939e-09,0.181004,1.39288e-12
0.0228342,-4.11407e-09,0.140413,1.41911e-12
0.022995,5.04968e-09,0.183558,1.39288e-12
0.0231558,5.08482e-09,0.184835,1.39289e-12
0.0233166,-4.20053e-09,0.143365,1.41911e-12
0.0234774,-4.23031e-09,0.144382,1.41911e-12
0.0236382,5.19142e-09,0.18871,1.39289e-12
0.023799,-4.28795e-09,0.146349,1.4191e-12
0.0239598,5.26171e-09,0.191264,1.39288e-12
0.0241206,-4.34559e-09,0.148317,1.41911e-12
0.0242814,-4.37441e-09,0.149301,1.41911e-12
0.0244422,-4.40322e-09,0.150285,1.41911e-12
0.024603,5.40345e-09,0.196415,1.39289e-12
0.0247638,5.4386e-09,0.197693,1.39289e-12
0.0249246,-4.49064e-09,0.153269,1.41911e-12
0.0250854,5.50888e-09,0.200247,1.39289e-12
0.0252462,-4.54828e-09,0.155237,1.41911e-12
0.025407,5.57917e-09,0.202802,1.39288e-12
0.0255678,5.61431e-09,0.204079,1.39289e-12
0.0257286,5.65063e-09,0.205399,1.39289e-12
0.0258894,-4.66453e-09,0.159205,1.41911e-12
0.0260503,5.72091e-09,0.207953,1.39288e-12
0.0262111,5.75605e-09,0.20923,1.39288e-12
0.0263719,-4.75099e-09,0.162157,1.41911e-12
0.0265327,5.82634e-09,0.211785,1.39289e-12
0.0266935,5.86265e-09,0.213104,1.39289e-12
0.0268543,-4.83841e-09,0.165141,1.41911e-12
0.0270151,5.93294e-09,0.215659,1.39288e-12
0.0271759,5.96808e-09,0.216936,1.39289e-12
0.0273367,-4.92487e-09,0.168093,1.41911e-12
0.0274975,6.03836e-09,0.219491,1.39288e-12
0.0276583,-4.98251e-09,0.17006,1.41911e-12
0.0278191,-5.01229e-09,0.171077,1.41911e-12
0.0279799,-5.04111e-09,0.172061,1.41911e-12
0.0281407,6.18011e-09,0.224642,1.39288e-12
0.0283015,6.21525e-09,0.225919,1.39289e-12
0.0284623,6.25039e-09,0.227196,1.39289e-12
0.0286231,6.28553e-09,0.228474,1.39289e-12
0.0287839,6.32067e-09,0.229751,1.39289e-12
0.0289447,-5.215e-09,0.177997,1.41911e-12
0.0291055,-5.24382e-09,0.178981,1.41911e-12
0.0292663,6.42727e-09,0.233625,1.39285e-12
0.0294271,6.46241e-09,0.234902,1.39288e-12
0.0295879,-5.33028e-09,0.181932,1.41911e-12
0.0297487,-5.3591e-09,0.182916,1.41911e-12
0.0299095,-5.38888e-09,0.183933,1.41911e-12
0.0300704,6.60415e-09,0.240054,1.39288e-12
0.0302312,6.6393e-09,0.241331,1.39289e-12
0.030392,-5.47535e-09,0.186884,1.41911e-12
0.0305528,6.70958e-09,0.243885,1.39288e-12
0.0307136,-5.53299e-09,0.188852,1.41911e-12
0.0308744,-5.56181e-09,0.189836,1.41911e-12
0.0310352,-5.59159e-09,0.190853,1.41911e-12
0.031196,-5.62041e-09,0.191836,1.41911e-12
0.0313568,-5.64923e-09,0.19282,1.41911e-12
0.0315176,-5.67805e-09,0.193804,1.41911e-12
0.0316784,-5.70687e-09,0.194788,1.41911e-12
0.0318392,-5.7357e-09,0.195772,1.41911e-12
0.032,5.94794e-09,0.168987,-3.64201e-09
