x,U_0,U_1,U_2
0.0242814,8.44859e-09,0.190432,3.06316e-12
0.0244422,8.50427e-09,0.191687,3.06316e-12
0.024603,8.56181e-09,0.192984,3.06316e-12
0.0247638,8.6175e-09,0.194239,3.06316e-12
0.0249246,-8.16218e-09,0.148403,3.07659e-12
0.0250854,8.72886e-09,0.196749,3.06315e-12
0.0252462,8.78455e-09,0.198004,3.06316e-12
0.025407,8.84023e-09,0.199258,3.06316e-12
0.0255678,8.89591e-09,0.200513,3.06316e-12
0.0257286,-8.42585e-09,0.153197,3.07659e-12
0.0258894,9.00913e-09,0.203065,3.06316e-12
0.0260503,9.06482e-09,0.20432,3.06316e-12
0.0262111,9.1205e-09,0.205575,3.06316e-12
0.0263719,9.17618e-09,0.20683,3.06315e-12
0.0265327,9.23186e-09,0.208085,3.06315e-12
0.0266935,9.2894e-09,0.209381,3.06316e-12
0.0268543,9.34509e-09,0.210636,3.06316e-12
0.0270151,9.40077e-09,0.211891,3.06316e-12
0.0271759,-8.89908e-09,0.161803,3.07659e-12
0.0273367,9.51213e-09,0.214401,3.06316e-12
0.0274975,9.56781e-09,0.215656,3.06316e-12
0.0276583,9.6235e-09,0.216911,3.06316e-12
0.0278191,9.68104e-09,0.218208,3.06316e-12
0.0279799,9.73672e-09,0.219462,3.06316e-12
0.0281407,-9.21515e-09,0.16755,3.07659e-12
0.0283015,9.84808e-09,0.221972,3.06316e-12
0.0284623,9.90376e-09,0.223227,3.06316e-12
0.0286231,9.95945e-09,0.224482,3.06316e-12
0.0287839,1.00151e-08,0.225737,3.06316e-12
0.0289447,1.00727e-08,0.227034,3.06316e-12
0.0291055,1.01283e-08,0.228289,3.06316e-12
0.0292663,1.0184e-08,0.229544,3.06317e-12
0.0294271,1.02397e-08,0.230798,3.06316e-12
0.0295879,1.02954e-08,0.232053,3.06315e-12
0.0297487,-9.74077e-09,0.177108,3.07659e-12
0.0299095,1.04086e-08,0.234605,3.06316e-12
0.0300704,1.04643e-08,0.23586,3.06316e-12
0.0302312,1.052e-08,0.237115,3.06316e-12
0.030392,1.05757e-08,0.23837,3.06315e-12
0.0305528,1.06313e-08,0.239625,3.06315e-12
0.0307136,1.0687e-08,0.24088,3.06316e-12
0.0308744,1.07427e-08,0.242134,3.06315e-12
0.0310352,-1.01634e-08,0.184793,3.0766e-12
0.031196,1.08559e-08,0.244686,3.06315e-12
0.0313568,1.09116e-08,0.245941,3.06316e-12
0.0315176,-1.03205e-08,0.187651,3.0766e-12
0.0316784,1.1023e-08,0.248451,3.06316e-12
0.0318392,1.10786e-08,0.249706,3.06316e-12
0.032,2.00393e-08,0.208042,-7.4331e-09
