x,U_0,U_1,U_2
0.0178492,4.635e-09,0.141506,1.85606e-12
0.0180101,-4.03855e-09,0.109367,1.88105e-12
0.0181709,-4.07562e-09,0.110371,1.88105e-12
0.0183317,4.76104e-09,0.145354,1.85607e-12
0.0184925,4.80259e-09,0.146623,1.85606e-12
0.0186533,4.84414e-09,0.147891,1.85606e-12
0.0188141,-4.21915e-09,0.114258,1.88105e-12
0.0189749,4.92724e-09,0.150429,1.85606e-12
0.0191357,-4.29092e-09,0.116201,1.88105e-12
0.0192965,5.01173e-09,0.153008,1.85606e-12
0.0194573,-4.36388e-09,0.118177,1.88105e-12
0.0196181,-4.39976e-09,0.119149,1.88105e-12
0.0197789,-4.43565e-09,0.12012,1.88105e-12
0.0199397,-4.47153e-09,0.121092,1.88105e-12
0.0201005,5.21948e-09,0.159351,1.85606e-12
0.0202613,-4.54329e-09,0.123036,1.88105e-12
0.0204221,5.30397e-09,0.16193,1.85606e-12
0.0205829,-4.61625e-09,0.125011,1.88105e-12
0.0207437,-4.65214e-09,0.125983,1.88105e-12
0.0209045,-4.68802e-09,0.126955,1.88105e-12
0.0210653,-4.7239e-09,0.127926,1.88105e-12
0.0212261,-4.75978e-09,0.128898,1.88105e-12
0.0213869,-4.79686e-09,0.129902,1.88105e-12
0.0215477,5.59621e-09,0.170852,1.85606e-12
0.0217085,5.63776e-09,0.172121,1.85606e-12
0.0218693,5.67931e-09,0.173389,1.85606e-12
0.0220302,-4.94039e-09,0.133789,1.88105e-12
0.022191,-4.97627e-09,0.134761,1.88105e-12
0.0223518,-5.01216e-09,0.135733,1.88105e-12
0.0225126,-5.04923e-09,0.136737,1.88105e-12
0.0226734,-5.08512e-09,0.137708,1.88105e-12
0.0228342,-5.121e-09,0.13868,1.88105e-12
0.022995,-5.15688e-09,0.139652,1.88105e-12
0.0231558,-5.19276e-09,0.140624,1.88105e-12
0.0233166,-5.22865e-09,0.141595,1.88105e-12
0.0234774,-5.26572e-09,0.142599,1.88105e-12
0.0236382,-5.30161e-09,0.143571,1.88105e-12
0.023799,-5.33749e-09,0.144543,1.88105e-12
0.0239598,-5.37337e-09,0.145515,1.88105e-12
0.0241206,-5.40925e-09,0.146486,1.88105e-12
0.0242814,-5.44514e-09,0.147458,1.88105e-12
0.0244422,-5.48102e-09,0.14843,1.88105e-12
0.024603,6.38984e-09,0.195081,1.85606e-12
0.0247638,-5.55398e-09,0.150406,1.88105e-12
0.0249246,-5.58986e-09,0.151377,1.88105e-12
0.0250854,6.51449e-09,0.198887,1.85607e-12
0.0252462,6.55604e-09,0.200156,1.85607e-12
0.025407,-5.69751e-09,0.154292,1.88105e-12
0.0255678,-5.73339e-09,0.155264,1.88105e-12
0.0257286,6.68208e-09,0.204004,1.85606e-12
0.0258894,-5.80635e-09,0.15724,1.88105e-12
0.0260503,-5.84224e-09,0.158212,1.88105e-12
0.0262111,-5.87812e-09,0.159183,1.88105e-12
0.0263719,-5.914e-09,0.160155,1.88105e-12
0.0265327,6.88983e-09,0.210346,1.85606e-12
0.0266935,-5.98696e-09,0.162131,1.88105e-12
0.0268543,-6.02284e-09,0.163103,1.88105e-12
0.0270151,-6.05873e-09,0.164074,1.88105e-12
0.0271759,7.05742e-09,0.215463,1.85606e-12
0.0273367,-6.13049e-09,0.166018,1.88105e-12
0.0274975,-6.16637e-09,0.166989,1.88105e-12
0.0276583,7.18208e-09,0.219268,1.85606e-12
0.0278191,-6.23933e-09,0.168965,1.88105e-12
0.0279799,-6.27522e-09,0.169937,1.88105e-12
0.0281407,7.30811e-09,0.223116,1.85606e-12
0.0283015,7.34967e-09,0.224385,1.85607e-12
0.0284623,-6.38286e-09,0.172852,1.88105e-12
0.0286231,-6.41875e-09,0.173824,1.88105e-12
0.0287839,-6.45463e-09,0.174796,1.88105e-12
0.0289447,-6.49171e-09,0.1758,1.88105e-12
0.0291055,7.55881e-09,0.23077,1.85606e-12
0.0292663,-6.56347e-09,0.177743,1.88105e-12
0.0294271,-6.59935e-09,0.178715,1.88105e-12
0.0295879,-6.63524e-09,0.179687,1.88105e-12
0.0297487,7.72501e-09,0.235844,1.85606e-12
0.0299095,-6.7082e-09,0.181662,1.88105e-12
0.0300704,7.8095e-09,0.238423,1.85607e-12
0.0302312,-6.77996e-09,0.183606,1.88105e-12
0.030392,-6.81584e-09,0.184578,1.88105e-12
0.0305528,7.93415e-09,0.242229,1.85606e-12
0.0307136,-6.88761e-09,0.186521,1.88105e-12
0.0308744,-6.92349e-09,0.187493,1.88105e-12
0.0310352,-6.96057e-09,0.188497,1.88105e-12
0.031196,8.10174e-09,0.247346,1.85606e-12
0.0313568,-7.03233e-09,0.19044,1.88105e-12
0.0315176,-7.06822e-09,0.191412,1.88105e-12
0.0316784,8.22639e-09,0.251151,1.85606e-12
0.0318392,-7.13998e-09,0.193355,1.88105e-12
0.032,5.80942e-09,0.162466,-4.74834e-09
