x,U_0,U_1,U_2
0.0118995,1.75941e-09,0.0967205,7.08513e-13
0.0120603,-1.29008e-09,0.0766021,7.31021e-13
0.0122211,-1.30718e-09,0.0776183,7.31021e-13
0.0123819,1.83042e-09,0.100621,7.08513e-13
0.0125427,1.85409e-09,0.101922,7.08511e-13
0.0127035,-1.35847e-09,0.0806668,7.31023e-13
0.0128643,-1.37614e-09,0.0817168,7.3102e-13
0.0130251,-1.39323e-09,0.082733,7.31024e-13
0.0131859,-1.41033e-09,0.0837491,7.31022e-13
0.0133467,1.97322e-09,0.108467,7.08512e-13
0.0135075,-1.44453e-09,0.0857815,7.31022e-13
0.0136683,-1.46162e-09,0.0867976,7.31021e-13
0.0138291,-1.47872e-09,0.0878138,7.31022e-13
0.0139899,-1.49639e-09,0.0888638,7.31021e-13
0.0141508,-1.51349e-09,0.08988,7.31021e-13
0.0143116,-1.53059e-09,0.0908962,7.31021e-13
0.0144724,-1.54768e-09,0.0919123,7.31021e-13
0.0146332,-1.56478e-09,0.0929285,7.31021e-13
0.014794,-1.58188e-09,0.0939447,7.31022e-13
0.0149548,-1.59955e-09,0.0949947,7.3102e-13
0.0151156,-1.61665e-09,0.0960109,7.31021e-13
0.0152764,-1.63375e-09,0.0970271,7.31021e-13
0.0154372,-1.65085e-09,0.0980432,7.31023e-13
0.015598,2.30615e-09,0.126757,7.08512e-13
0.0157588,2.32981e-09,0.128058,7.08513e-13
0.0159196,-1.70215e-09,0.101092,7.31022e-13
0.0160804,-1.71982e-09,0.102142,7.31022e-13
0.0162412,2.4016e-09,0.132002,7.08514e-13
0.016402,2.42527e-09,0.133302,7.08513e-13
0.0165628,2.44893e-09,0.134603,7.08511e-13
0.0167236,2.4726e-09,0.135903,7.08513e-13
0.0168844,2.49627e-09,0.137203,7.08511e-13
0.0170452,-1.82242e-09,0.108239,7.31022e-13
0.017206,-1.84009e-09,0.109289,7.31022e-13
0.0173668,-1.85719e-09,0.110305,7.31022e-13
0.0175276,-1.87429e-09,0.111321,7.3102e-13
0.0176884,-1.89139e-09,0.112337,7.31021e-13
0.0178492,-1.90849e-09,0.113353,7.31022e-13
0.0180101,-1.92559e-09,0.11437,7.31023e-13
0.0181709,-1.94326e-09,0.11542,7.31021e-13
0.0183317,-1.96036e-09,0.116436,7.31025e-13
0.0184925,-1.97746e-09,0.117452,7.31021e-13
0.0186533,-1.99457e-09,0.118468,7.31021e-13
0.0188141,-2.01167e-09,0.119484,7.31022e-13
0.0189749,-2.02877e-09,0.120501,7.31021e-13
0.0191357,-2.04587e-09,0.121517,7.31022e-13
0.0192965,-2.06354e-09,0.122567,7.31022e-13
0.0194573,-2.08064e-09,0.123583,7.31021e-13
0.0196181,-2.09774e-09,0.124599,7.31022e-13
0.0197789,2.92461e-09,0.160738,7.0851e-13
0.0199397,2.94827e-09,0.162039,7.08512e-13
0.0201005,-2.14905e-09,0.127648,7.31022e-13
0.0202613,-2.16615e-09,0.128664,7.31022e-13
0.0204221,-2.18382e-09,0.129714,7.3102e-13
0.0205829,-2.20092e-09,0.13073,7.31022e-13
0.0207437,3.06738e-09,0.168584,7.08511e-13
0.0209045,-2.23513e-09,0.132762,7.31023e-13
0.0210653,-2.25223e-09,0.133778,7.31022e-13
0.0212261,3.13838e-09,0.172485,7.08512e-13
0.0213869,-2.287e-09,0.135845,7.31022e-13
0.0215477,-2.3041e-09,0.136861,7.31023e-13
0.0217085,-2.32121e-09,0.137877,7.31021e-13
0.0218693,-2.33831e-09,0.138893,7.31021e-13
0.0220302,3.25749e-09,0.179029,7.08514e-13
0.022191,3.28115e-09,0.18033,7.08513e-13
0.0223518,-2.38961e-09,0.141942,7.31021e-13
0.0225126,3.32927e-09,0.182974,7.08513e-13
0.0226734,3.35293e-09,0.184274,7.08512e-13
0.0228342,-2.44149e-09,0.145024,7.31021e-13
0.022995,3.40026e-09,0.186874,7.08511e-13
0.0231558,3.42393e-09,0.188175,7.08514e-13
0.0233166,3.44759e-09,0.189475,7.08512e-13
0.0234774,3.47204e-09,0.190819,7.08513e-13
0.0236382,-2.52757e-09,0.150139,7.31022e-13
0.023799,-2.54468e-09,0.151155,7.31022e-13
0.0239598,-2.56178e-09,0.152171,7.31023e-13
0.0241206,-2.57888e-09,0.153187,7.3102e-13
0.0242814,-2.59598e-09,0.154203,7.31022e-13
0.0244422,3.61402e-09,0.198621,7.08514e-13
0.024603,3.63848e-09,0.199964,7.08512e-13
0.0247638,-2.64786e-09,0.157286,7.31024e-13
0.0249246,-2.66496e-09,0.158302,7.31021e-13
0.0250854,-2.68207e-09,0.159318,7.31021e-13
0.0252462,-2.69917e-09,0.160334,7.31022e-13
0.025407,-2.71627e-09,0.16135,7.31021e-13
0.0255678,3.78046e-09,0.207766,7.08513e-13
0.0257286,-2.75105e-09,0.163417,7.3102e-13
0.0258894,-2.76815e-09,0.164433,7.31021e-13
0.0260503,3.85224e-09,0.21171,7.08513e-13
0.0262111,-2.80236e-09,0.166465,7.31022e-13
0.0263719,-2.81946e-09,0.167481,7.31022e-13
0.0265327,-2.83656e-09,0.168498,7.31022e-13
0.0266935,-2.85424e-09,0.169548,7.31023e-13
0.0268543,3.97134e-09,0.218255,7.0851e-13
0.0270151,-2.88844e-09,0.17158,7.31022e-13
0.0271759,4.01867e-09,0.220856,7.0851e-13
0.0273367,4.04233e-09,0.222156,7.08511e-13
0.0274975,-2.93975e-09,0.174628,7.31022e-13
0.0276583,-2.95685e-09,0.175645,7.31023e-13
0.0278191,4.11411e-09,0.2261,7.08511e-13
0.0279799,4.13778e-09,0.2274,7.08513e-13
0.0281407,-3.00873e-09,0.178727,7.3102e-13
0.0283015,-3.02584e-09,0.179743,7.31022e-13
0.0284623,-3.04294e-09,0.180759,7.31022e-13
0.0286231,-3.06004e-09,0.181775,7.31022e-13
0.0287839,4.25609e-09,0.233902,7.0851e-13
0.0289447,4.28054e-09,0.235246,7.08512e-13
0.0291055,-3.11192e-09,0.184858,7.31023e-13
0.0292663,4.32787e-09,0.237846,7.08511e-13
0.0294271,4.35153e-09,0.239146,7.08512e-13
0.0295879,4.3752e-09,0.240447,7.08512e-13
0.0297487,4.39886e-09,0.241747,7.0851e-13
0.0299095,4.42331e-09,0.243091,7.0851e-13
0.0300704,4.44698e-09,0.244391,7.08512e-13
0.0302312,-3.23222e-09,0.192005,7.31022e-13
0.030392,-3.24932e-09,0.193021,7.31022e-13
0.0305528,-3.26642e-09,0.194037,7.31022e-13
0.0307136,-3.28353e-09,0.195053,7.3102e-13
0.0308744,4.56529e-09,0.250892,7.08509e-13
0.0310352,4.58974e-09,0.252236,7.08512e-13
0.031196,-3.33541e-09,0.198136,7.3102e-13
0.0313568,-3.35251e-09,0.199152,7.31022e-13
0.0315176,-3.36961e-09,0.200168,7.31023e-13
0.0316784,4.68439e-09,0.257437,7.08512e-13
0.0318392,-3.40382e-09,0.2022,7.31023e-13
0.032,1.21369e-08,0.239782,-1.84439e-09
