x,U_0,U_1,U_2
0,2.36401e-09,2.95325e-05,3.99535e-10
0.000160804,7.60042e-11,0.0011234,1.74268e-13
0.000321608,3.02245e-11,0.00222823,1.74264e-13
0.000482412,1.12195e-11,0.0033331,1.74264e-13
0.000643216,-1.00517e-12,0.00443797,1.74263e-13
0.00080402,-1.05039e-11,0.00554285,1.74262e-13
0.000964824,7.23285e-11,0.00820474,1.64417e-13
0.00112563,-2.622e-11,0.00778944,1.74263e-13
0.00128643,8.94454e-11,0.0109775,1.64418e-13
0.00144724,-3.959e-11,0.0099992,1.74264e-13
0.00160804,-4.58873e-11,0.0111041,1.74264e-13
0.00176884,-5.20196e-11,0.012209,1.74265e-13
0.00192965,1.26205e-10,0.0164322,1.6442e-13
0.00209045,-6.39415e-11,0.0144187,1.74262e-13
0.00225126,-6.99733e-11,0.0155604,1.74263e-13
0.00241206,1.55168e-10,0.0205686,1.64419e-13
0.00257286,1.6482e-10,0.0219323,1.64419e-13
0.00273367,-8.71658e-11,0.0188751,1.74263e-13
0.00289447,-9.28203e-11,0.01998,1.74263e-13
0.00305528,-9.84468e-11,0.0210848,1.74264e-13
0.00321608,-1.04236e-10,0.0222266,1.74263e-13
0.00337688,-1.09817e-10,0.0233314,1.74265e-13
0.00353769,-1.15381e-10,0.0244363,1.74263e-13
0.00369849,-1.20929e-10,0.0255412,1.74263e-13
0.0038593,-1.26464e-10,0.0266461,1.74264e-13
0.0040201,-1.31987e-10,0.027751,1.74264e-13
0.0041809,-1.375e-10,0.0288559,1.74264e-13
0.00434171,-1.43186e-10,0.0299976,1.74262e-13
0.00450251,2.83006e-10,0.0383872,1.64419e-13
0.00466332,2.92874e-10,0.0397509,1.6442e-13
0.00482412,-1.59649e-10,0.0333122,1.74263e-13
0.00498492,-1.65123e-10,0.0344171,1.74263e-13
0.00514573,3.22513e-10,0.0438419,1.64419e-13
0.00530653,3.32402e-10,0.0452055,1.64418e-13
0.00546734,-1.81698e-10,0.0377686,1.74264e-13
0.00562814,3.52523e-10,0.0479783,1.6442e-13
0.00578894,-1.92604e-10,0.0399783,1.74264e-13
0.00594975,-1.98052e-10,0.0410832,1.74264e-13
0.00611055,-2.03497e-10,0.0421881,1.74264e-13
0.00627136,-2.08939e-10,0.043293,1.74264e-13
0.00643216,-2.14559e-10,0.0444347,1.74263e-13
0.00659296,-2.19995e-10,0.0455396,1.74263e-13
0.00675377,4.22216e-10,0.0575694,1.64418e-13
