x,U_0,U_1,U_2
0.00659296,-1.80201e-09,0.0396272,2.43111e-12
0.00675377,2.0439e-09,0.0532438,2.4102e-12
0.00691457,2.09228e-09,0.054505,2.4102e-12
0.00707538,-1.93328e-09,0.0425115,2.43111e-12
0.00723618,-1.97703e-09,0.0434729,2.43111e-12
0.00739698,-2.02078e-09,0.0444344,2.43109e-12
0.00755779,-2.06599e-09,0.0454279,2.43111e-12
0.00771859,-2.10975e-09,0.0463893,2.4311e-12
0.0078794,-2.1535e-09,0.0473507,2.43111e-12
0.0080402,-2.19725e-09,0.0483122,2.43111e-12
0.00820101,2.48097e-09,0.0646367,2.41019e-12
0.00836181,-2.28475e-09,0.050235,2.43111e-12
0.00852261,-2.3285e-09,0.0511965,2.43111e-12
0.00868342,-2.37371e-09,0.05219,2.43111e-12
0.00884422,-2.41746e-09,0.0531514,2.4311e-12
0.00900503,-2.46121e-09,0.0541128,2.4311e-12
0.00916583,-2.50495e-09,0.0550743,2.43111e-12
0.00932663,-2.5487e-09,0.0560357,2.4311e-12
0.00948744,2.86969e-09,0.0747684,2.41019e-12
0.00964824,-2.63765e-09,0.0579906,2.43111e-12
0.00980905,2.96808e-09,0.0773328,2.41019e-12
0.00996985,-2.72514e-09,0.0599135,2.43111e-12
0.0101307,3.06486e-09,0.0798552,2.41019e-12
0.0102915,-2.81264e-09,0.0618364,2.43111e-12
0.0104523,3.16164e-09,0.0823777,2.4102e-12
0.0106131,3.21003e-09,0.0836389,2.4102e-12
0.0107739,-2.94533e-09,0.0647527,2.43111e-12
0.0109347,-2.98908e-09,0.0657142,2.4311e-12
0.0110955,-3.03282e-09,0.0666756,2.43111e-12
0.0112563,-3.07656e-09,0.067637,2.43111e-12
0.0114171,-3.12031e-09,0.0685985,2.43111e-12
0.0115779,3.502e-09,0.0912481,2.41019e-12
0.0117387,-3.20925e-09,0.0705534,2.43111e-12
0.0118995,-3.253e-09,0.0715148,2.43111e-12
0.0120603,3.64879e-09,0.0950738,2.41019e-12
0.0122211,-3.34049e-09,0.0734377,2.43111e-12
0.0123819,3.74558e-09,0.0975962,2.41019e-12
0.0125427,-3.42797e-09,0.0753606,2.43111e-12
0.0127035,-3.47171e-09,0.076322,2.43111e-12
0.0128643,3.89237e-09,0.101422,2.41017e-12
0.0130251,-3.56066e-09,0.0782769,2.43111e-12
0.0131859,-3.6044e-09,0.0792384,2.43111e-12
0.0133467,-3.64815e-09,0.0801998,2.43111e-12
0.0135075,4.08594e-09,0.106467,2.41019e-12
0.0136683,-3.73563e-09,0.0821227,2.43111e-12
0.0138291,-3.77937e-09,0.0830841,2.43111e-12
0.0139899,4.23274e-09,0.110292,2.41019e-12
0.0141508,-3.86832e-09,0.085039,2.43111e-12
0.0143116,-3.91206e-09,0.0860005,2.43111e-12
0.0144724,-3.9558e-09,0.0869619,2.43111e-12
0.0146332,-3.99954e-09,0.0879233,2.43111e-12
0.014794,-4.04329e-09,0.0888848,2.43111e-12
0.0149548,-4.08849e-09,0.0898783,2.43111e-12
0.0151156,-4.13223e-09,0.0908397,2.43111e-12
0.0152764,-4.17597e-09,0.0918011,2.43111e-12
0.0154372,-4.21971e-09,0.0927626,2.43111e-12
0.015598,-4.26345e-09,0.093724,2.43111e-12
0.0157588,4.76669e-09,0.124208,2.41019e-12
0.0159196,-4.35093e-09,0.0956469,2.43111e-12
0.0160804,4.8651e-09,0.126772,2.4102e-12
0.0162412,-4.43988e-09,0.0976018,2.43111e-12
0.016402,-4.48362e-09,0.0985632,2.43111e-12
0.0165628,-4.52736e-09,0.0995247,2.43111e-12
0.0167236,5.05868e-09,0.131817,2.4102e-12
0.0168844,-4.61484e-09,0.101448,2.43111e-12
0.0170452,-4.65858e-09,0.102409,2.43111e-12
0.017206,-4.70378e-09,0.103402,2.43111e-12
0.0173668,-4.74752e-09,0.104364,2.43111e-12
0.0175276,-4.79126e-09,0.105325,2.43111e-12
0.0176884,5.35067e-09,0.139426,2.41019e-12
0.0178492,-4.87874e-09,0.107248,2.43111e-12
0.0180101,-4.92248e-09,0.10821,2.43111e-12
0.0181709,-4.96768e-09,0.109203,2.43111e-12
0.0183317,-5.01142e-09,0.110165,2.43111e-12
0.0184925,-5.05516e-09,0.111126,2.43111e-12
0.0186533,-5.0989e-09,0.112087,2.43111e-12
0.0188141,5.69105e-09,0.148297,2.4102e-12
0.0189749,5.73944e-09,0.149558,2.41019e-12
0.0191357,-5.23013e-09,0.114972,2.43111e-12
0.0192965,-5.27532e-09,0.115965,2.43111e-12
0.0194573,-5.31906e-09,0.116927,2.43111e-12
0.0196181,5.93464e-09,0.154645,2.41019e-12
0.0197789,5.98304e-09,0.155906,2.41019e-12
0.0199397,-5.45029e-09,0.119811,2.43111e-12
0.0201005,-5.49403e-09,0.120772,2.43111e-12
0.0202613,6.12823e-09,0.159689,2.41019e-12
0.0204221,-5.58296e-09,0.122727,2.43111e-12
0.0205829,-5.62671e-09,0.123689,2.43111e-12
0.0207437,-5.67045e-09,0.12465,2.43111e-12
0.0209045,-5.71419e-09,0.125612,2.43111e-12
0.0210653,6.37182e-09,0.166038,2.41019e-12
0.0212261,-5.80167e-09,0.127535,2.43111e-12
0.0213869,-5.84686e-09,0.128528,2.43111e-12
0.0215477,-5.8906e-09,0.129489,2.43111e-12
0.0217085,-5.93434e-09,0.130451,2.43111e-12
0.0218693,-5.97808e-09,0.131412,2.43111e-12
0.0220302,-6.02182e-09,0.132374,2.43111e-12
0.022191,6.71221e-09,0.174908,2.41019e-12
0.0223518,-6.1093e-09,0.134297,2.43111e-12
0.0225126,-6.1545e-09,0.13529,2.43111e-12
0.0226734,-6.19824e-09,0.136252,2.43111e-12
0.0228342,6.90741e-09,0.179995,2.41019e-12
0.022995,6.95581e-09,0.181256,2.41019e-12
0.0231558,-6.32946e-09,0.139136,2.43111e-12
0.0233166,-6.3732e-09,0.140097,2.43111e-12
0.0234774,-6.4184e-09,0.141091,2.43111e-12
0.0236382,-6.46214e-09,0.142052,2.43111e-12
0.023799,-6.50588e-09,0.143014,2.43111e-12
0.0239598,-6.54962e-09,0.143975,2.43111e-12
0.0241206,-6.59336e-09,0.144937,2.43111e-12
0.0242814,-6.6371e-09,0.145898,2.43111e-12
0.0244422,-6.68084e-09,0.146859,2.43111e-12
0.024603,-6.72603e-09,0.147853,2.43111e-12
0.0247638,7.4914e-09,0.195213,2.4102e-12
0.0249246,-6.81351e-09,0.149776,2.43111e-12
0.0250854,7.58819e-09,0.197736,2.41019e-12
0.0252462,-6.90099e-09,0.151699,2.43111e-12
0.025407,7.68498e-09,0.200258,2.41019e-12
0.0255678,-6.98847e-09,0.153621,2.43111e-12
0.0257286,-7.03367e-09,0.154615,2.43111e-12
0.0258894,7.83179e-09,0.204084,2.41019e-12
0.0260503,7.88018e-09,0.205345,2.41019e-12
0.0262111,-7.16489e-09,0.157499,2.43111e-12
0.0263719,7.97698e-09,0.207867,2.4102e-12
0.0265327,-7.25237e-09,0.159422,2.43111e-12
0.0266935,-7.29756e-09,0.160416,2.43111e-12
0.0268543,-7.3413e-09,0.161377,2.43111e-12
0.0270151,-7.38504e-09,0.162339,2.43111e-12
0.0271759,-7.42878e-09,0.1633,2.43111e-12
0.0273367,-7.47252e-09,0.164261,2.43111e-12
0.0274975,-7.51626e-09,0.165223,2.43111e-12
0.0276583,8.36577e-09,0.217999,2.41019e-12
0.0278191,-7.6052e-09,0.167178,2.43111e-12
0.0279799,-7.64894e-09,0.168139,2.43111e-12
0.0281407,-7.69268e-09,0.169101,2.43111e-12
0.0283015,8.56097e-09,0.223086,2.41019e-12
0.0284623,-7.78015e-09,0.171023,2.43111e-12
0.0286231,-7.82389e-09,0.171985,2.43111e-12
0.0287839,8.70616e-09,0.22687,2.41019e-12
0.0289447,-7.91283e-09,0.17394,2.43111e-12
0.0291055,-7.95657e-09,0.174901,2.43111e-12
0.0292663,-8.00031e-09,0.175863,2.43111e-12
0.0294271,-8.04405e-09,0.176824,2.43111e-12
0.0295879,-8.08779e-09,0.177786,2.43111e-12
0.0297487,-8.13153e-09,0.178747,2.43111e-12
0.0299095,-8.17672e-09,0.179741,2.43111e-12
0.0300704,-8.22046e-09,0.180702,2.43111e-12
0.0302312,-8.2642e-09,0.181663,2.43111e-12
0.030392,-8.30794e-09,0.182625,2.43111e-12
0.0305528,-8.35168e-09,0.183586,2.43111e-12
0.0307136,-8.39542e-09,0.184548,2.43111e-12
0.0308744,-8.43916e-09,0.185509,2.43111e-12
0.0310352,-8.48436e-09,0.186503,2.43111e-12
0.031196,-8.5281e-09,0.187464,2.43111e-12
0.0313568,-8.57183e-09,0.188425,2.43111e-12
0.0315176,9.53375e-09,0.248436,2.41019e-12
0.0316784,-8.65931e-09,0.190348,2.43111e-12
0.0318392,-8.70305e-09,0.19131,2.43111e-12
0.032,5.44095e-09,0.15627,-6.02605e-09
