x,U_0,U_1,U_2
0.00964824,1.75989e-09,0.0776653,1.01281e-12
0.00980905,1.78905e-09,0.0789529,1.01281e-12
0.00996985,1.8182e-09,0.0802405,1.01281e-12
0.0101307,1.84736e-09,0.0815282,1.01281e-12
0.0102915,-1.45056e-09,0.0642155,1.03801e-12
0.0104523,-1.47314e-09,0.0652139,1.03801e-12
0.0106131,-1.49571e-09,0.0662123,1.03801e-12
0.0107739,-1.51904e-09,0.067244,1.03801e-12
0.0109347,1.99411e-09,0.0880092,1.01281e-12
0.0110955,-1.56419e-09,0.0692409,1.03801e-12
0.0112563,-1.58676e-09,0.0702393,1.03801e-12
0.0114171,2.08158e-09,0.0918721,1.01281e-12
0.0115779,2.11074e-09,0.0931597,1.01281e-12
0.0117387,-1.65523e-09,0.0732679,1.03801e-12
0.0118995,-1.6778e-09,0.0742663,1.03801e-12
0.0120603,2.19919e-09,0.0970655,1.01281e-12
0.0122211,2.22835e-09,0.0983532,1.01281e-12
0.0123819,2.25751e-09,0.0996408,1.01281e-12
0.0125427,-1.76809e-09,0.07826,1.03801e-12
0.0127035,2.31582e-09,0.102216,1.01281e-12
0.0128643,-1.81398e-09,0.0802901,1.03801e-12
0.0130251,2.37512e-09,0.104834,1.01281e-12
0.0131859,-1.85913e-09,0.082287,1.03801e-12
0.0133467,2.43343e-09,0.107409,1.01281e-12
0.0135075,2.46259e-09,0.108697,1.01281e-12
0.0136683,2.49175e-09,0.109985,1.01281e-12
0.0138291,2.52091e-09,0.111272,1.01281e-12
0.0139899,2.55105e-09,0.112603,1.01281e-12
0.0141508,-1.9953e-09,0.0883108,1.03801e-12
0.0143116,-2.01787e-09,0.0893092,1.03801e-12
0.0144724,2.63853e-09,0.116466,1.01281e-12
0.0146332,-2.06301e-09,0.0913061,1.03801e-12
0.014794,-2.08558e-09,0.0923045,1.03801e-12
0.0149548,-2.1089e-09,0.0933362,1.03801e-12
0.0151156,-2.13147e-09,0.0943347,1.03801e-12
0.0152764,-2.15404e-09,0.0953331,1.03801e-12
0.0154372,-2.17661e-09,0.0963315,1.03801e-12
0.015598,2.84363e-09,0.125522,1.01281e-12
0.0157588,-2.22175e-09,0.0983284,1.03801e-12
0.0159196,2.90195e-09,0.128097,1.01281e-12
0.0160804,2.93209e-09,0.129428,1.01281e-12
0.0162412,-2.2902e-09,0.101357,1.03801e-12
0.016402,2.99041e-09,0.132003,1.01281e-12
0.0165628,3.01957e-09,0.133291,1.01281e-12
0.0167236,-2.35791e-09,0.104352,1.03801e-12
0.0168844,3.0779e-09,0.135866,1.01281e-12
0.0170452,3.10706e-09,0.137154,1.01281e-12
0.017206,-2.42637e-09,0.107381,1.03801e-12
0.0173668,-2.44893e-09,0.108379,1.03801e-12
0.0175276,3.19552e-09,0.141059,1.01281e-12
0.0176884,3.22468e-09,0.142347,1.01281e-12
0.0178492,-2.51664e-09,0.111374,1.03801e-12
0.0180101,3.28301e-09,0.144922,1.01281e-12
0.0181709,3.31314e-09,0.146253,1.01281e-12
0.0183317,3.3423e-09,0.14754,1.01281e-12
0.0184925,-2.60766e-09,0.115401,1.03801e-12
0.0186533,-2.63023e-09,0.1164,1.03801e-12
0.0188141,-2.65279e-09,0.117398,1.03801e-12
0.0189749,-2.67536e-09,0.118397,1.03801e-12
0.0191357,3.48812e-09,0.153979,1.01281e-12
0.0192965,-2.72125e-09,0.120427,1.03801e-12
0.0194573,-2.74382e-09,0.121425,1.03801e-12
0.0196181,3.57658e-09,0.157884,1.01281e-12
0.0197789,3.60574e-09,0.159172,1.01281e-12
0.0199397,-2.81152e-09,0.124421,1.03801e-12
0.0201005,3.66407e-09,0.161747,1.01281e-12
0.0202613,3.69323e-09,0.163035,1.01281e-12
0.0204221,3.72337e-09,0.164365,1.01281e-12
0.0205829,3.75253e-09,0.165653,1.01281e-12
0.0207437,3.7817e-09,0.166941,1.01281e-12
0.0209045,-2.94767e-09,0.130444,1.03801e-12
0.0210653,3.84002e-09,0.169516,1.01281e-12
0.0212261,-2.9928e-09,0.132441,1.03801e-12
0.0213869,-3.01612e-09,0.133473,1.03801e-12
0.0215477,-3.03869e-09,0.134471,1.03801e-12
0.0217085,-3.06126e-09,0.13547,1.03801e-12
0.0218693,-3.08382e-09,0.136468,1.03801e-12
0.0220302,4.01598e-09,0.177285,1.01281e-12
0.022191,-3.12896e-09,0.138465,1.03801e-12
0.0223518,4.0743e-09,0.17986,1.01281e-12
0.0225126,-3.17484e-09,0.140495,1.03801e-12
0.0226734,-3.19741e-09,0.141494,1.03801e-12
0.0228342,-3.21997e-09,0.142492,1.03801e-12
0.022995,4.19193e-09,0.185053,1.01281e-12
0.0231558,4.2211e-09,0.186341,1.01281e-12
0.0233166,4.25026e-09,0.187629,1.01281e-12
0.0234774,4.2804e-09,0.188959,1.01281e-12
0.0236382,4.30956e-09,0.190247,1.01281e-12
0.023799,-3.35612e-09,0.148516,1.03801e-12
0.0239598,4.36789e-09,0.192822,1.01281e-12
0.0241206,4.39705e-09,0.19411,1.01281e-12
0.0242814,-3.42382e-09,0.151511,1.03801e-12
0.0244422,4.45538e-09,0.196685,1.01281e-12
0.024603,-3.46971e-09,0.153541,1.03801e-12
0.0247638,-3.49227e-09,0.15454,1.03801e-12
0.0249246,-3.51484e-09,0.155538,1.03801e-12
0.0250854,4.57301e-09,0.201878,1.01281e-12
0.0252462,4.60217e-09,0.203166,1.01281e-12
0.025407,4.63134e-09,0.204454,1.01281e-12
0.0255678,4.6605e-09,0.205741,1.01281e-12
0.0257286,4.69064e-09,0.207072,1.01281e-12
0.0258894,-3.65099e-09,0.161562,1.03801e-12
0.0260503,-3.67355e-09,0.16256,1.03801e-12
0.0262111,-3.69612e-09,0.163559,1.03801e-12
0.0263719,-3.71868e-09,0.164557,1.03801e-12
0.0265327,4.83646e-09,0.21351,1.01281e-12
0.0266935,-3.76457e-09,0.166587,1.03801e-12
0.0268543,-3.78713e-09,0.167586,1.03801e-12
0.0270151,-3.8097e-09,0.168584,1.03801e-12
0.0271759,-3.83226e-09,0.169583,1.03801e-12
0.0273367,4.98326e-09,0.219991,1.01281e-12
0.0274975,5.01242e-09,0.221278,1.01281e-12
0.0276583,5.04159e-09,0.222566,1.01281e-12
0.0278191,-3.92328e-09,0.17361,1.03801e-12
0.0279799,-3.94584e-09,0.174608,1.03801e-12
0.0281407,-3.96841e-09,0.175607,1.03801e-12
0.0283015,5.15922e-09,0.22776,1.01281e-12
0.0284623,5.18838e-09,0.229047,1.01281e-12
0.0286231,-4.03611e-09,0.178602,1.03801e-12
0.0287839,-4.05867e-09,0.1796,1.03801e-12
0.0289447,-4.08199e-09,0.180632,1.03801e-12
0.0291055,-4.10456e-09,0.18163,1.03801e-12
0.0292663,5.33518e-09,0.235528,1.01284e-12
0.0294271,5.36434e-09,0.236816,1.01281e-12
0.0295879,5.39351e-09,0.238103,1.01281e-12
0.0297487,5.42267e-09,0.239391,1.01281e-12
0.0299095,5.45281e-09,0.240722,1.01281e-12
0.0300704,-4.2407e-09,0.187654,1.03801e-12
0.0302312,5.51114e-09,0.243297,1.01281e-12
0.030392,-4.28583e-09,0.189651,1.03801e-12
0.0305528,5.56947e-09,0.245872,1.01281e-12
0.0307136,-4.33096e-09,0.191648,1.03801e-12
0.0308744,-4.35353e-09,0.192646,1.03801e-12
0.0310352,-4.37684e-09,0.193678,1.03801e-12
0.031196,5.6871e-09,0.251066,1.01281e-12
0.0313568,5.71626e-09,0.252353,1.01281e-12
0.0315176,5.74543e-09,0.253641,1.01281e-12
0.0316784,5.77459e-09,0.254928,1.01281e-12
0.0318392,-4.48967e-09,0.19867,1.03801e-12
0.032,1.40688e-08,0.233028,-2.60894e-09
