x,U_0,U_1,U_2
0.0239598,1.4734e-08,0.184691,8.08759e-12
0.0241206,-1.62375e-08,0.139055,7.99159e-12
0.0242814,-1.63452e-08,0.139977,7.9916e-12
0.0244422,-1.6453e-08,0.1409,7.9916e-12
0.024603,-1.65643e-08,0.141853,7.9916e-12
0.0247638,-1.6672e-08,0.142775,7.9916e-12
0.0249246,-1.67797e-08,0.143698,7.9916e-12
0.0250854,1.5426e-08,0.193366,8.0876e-12
0.0252462,-1.69951e-08,0.145542,7.9916e-12
0.025407,1.56227e-08,0.195832,8.0876e-12
0.0255678,1.57211e-08,0.197066,8.08759e-12
0.0257286,-1.73219e-08,0.148341,7.99159e-12
0.0258894,-1.74296e-08,0.149263,7.9916e-12
0.0260503,1.60195e-08,0.200807,8.0876e-12
0.0262111,-1.7645e-08,0.151108,7.9916e-12
0.0263719,-1.77527e-08,0.15203,7.9916e-12
0.0265327,-1.78604e-08,0.152953,7.99161e-12
0.0266935,1.64164e-08,0.205781,8.0876e-12
0.0268543,-1.80795e-08,0.154828,7.9916e-12
0.0270151,-1.81872e-08,0.155751,7.9916e-12
0.0271759,1.67115e-08,0.209481,8.0876e-12
0.0273367,-1.84026e-08,0.157595,7.9916e-12
0.0274975,1.69083e-08,0.211948,8.0876e-12
0.0276583,1.70067e-08,0.213181,8.0876e-12
0.0278191,-1.87294e-08,0.160393,7.9916e-12
0.0279799,-1.88371e-08,0.161316,7.9916e-12
0.0281407,-1.89448e-08,0.162238,7.99159e-12
0.0283015,-1.90525e-08,0.163161,7.9916e-12
0.0284623,-1.91602e-08,0.164083,7.9916e-12
0.0286231,-1.92679e-08,0.165006,7.9916e-12
0.0287839,-1.93757e-08,0.165928,7.9916e-12
0.0289447,1.78003e-08,0.22313,8.08759e-12
0.0291055,-1.95947e-08,0.167804,7.9916e-12
0.0292663,-1.97024e-08,0.168726,7.99159e-12
0.0294271,-1.98101e-08,0.169648,7.9916e-12
0.0295879,-1.99178e-08,0.170571,7.9916e-12
0.0297487,1.82923e-08,0.229297,8.0876e-12
0.0299095,-2.01369e-08,0.172446,7.9916e-12
0.0300704,-2.02446e-08,0.173369,7.9916e-12
0.0302312,-2.03523e-08,0.174291,7.9916e-12
0.030392,1.86891e-08,0.234271,8.0876e-12
0.0305528,1.87875e-08,0.235504,8.0876e-12
0.0307136,1.88859e-08,0.236738,8.0876e-12
0.0308744,-2.07831e-08,0.177981,7.99159e-12
0.0310352,-2.08945e-08,0.178934,7.99159e-12
0.031196,1.91843e-08,0.240479,8.0876e-12
0.0313568,-2.11099e-08,0.180779,7.9916e-12
0.0315176,-2.12176e-08,0.181701,7.9916e-12
0.0316784,-2.13253e-08,0.182624,7.9916e-12
0.0318392,-2.1433e-08,0.183546,7.9916e-12
0.032,-7.30789e-10,0.12429,-1.7287e-08
