x,U_0,U_1,U_2
0,-1.0878e-09,1.82203e-05,-1.4382e-09
0.000160804,-1.21912e-10,0.000954015,4.68328e-12
0.000321608,-1.69922e-10,0.00189226,4.68321e-12
0.000482412,-2.33907e-10,0.00283054,4.6832e-12
0.000643216,-3.01935e-10,0.00376882,4.6832e-12
0.00080402,3.4892e-10,0.00624413,4.69734e-12
0.000964824,-4.42061e-10,0.0056454,4.68321e-12
0.00112563,-5.15368e-10,0.00661496,4.6832e-12
0.00128643,-5.86605e-10,0.00755325,4.68321e-12
0.00144724,-6.58034e-10,0.00849154,4.6832e-12
0.00160804,7.13746e-10,0.012509,4.69733e-12
0.00176884,-8.01261e-10,0.0103681,4.68319e-12
0.00192965,-8.72999e-10,0.0113064,4.68317e-12
0.00209045,-9.44793e-10,0.0122447,4.68319e-12
0.00225126,-1.01903e-09,0.0132143,4.6832e-12
0.00241206,-1.0909e-09,0.0141526,4.68319e-12
0.00257286,-1.16281e-09,0.0150909,4.6832e-12
0.00273367,-1.23474e-09,0.0160291,4.68319e-12
0.00289447,-1.30669e-09,0.0169674,4.68321e-12
0.00305528,-1.37865e-09,0.0179057,4.6832e-12
0.00321608,-1.45303e-09,0.0188753,4.68321e-12
0.00337688,-1.52502e-09,0.0198136,4.6832e-12
0.00353769,-1.59702e-09,0.0207519,4.68321e-12
0.00369849,-1.66903e-09,0.0216902,4.6832e-12
0.0038593,-1.74105e-09,0.0226285,4.68321e-12
0.0040201,-1.81308e-09,0.0235667,4.6832e-12
0.0041809,-1.88511e-09,0.024505,4.68321e-12
0.00434171,-1.95955e-09,0.0254746,4.68321e-12
0.00450251,-2.03159e-09,0.0264129,4.68321e-12
0.00466332,-2.10364e-09,0.0273512,4.68319e-12
0.00482412,-2.17569e-09,0.0282895,4.6832e-12
0.00498492,-2.24775e-09,0.0292278,4.68321e-12
0.00514573,-2.31981e-09,0.0301661,4.68319e-12
0.00530653,-2.39187e-09,0.0311043,4.68321e-12
0.00546734,-2.46633e-09,0.0320739,4.6832e-12
0.00562814,-2.5384e-09,0.0330122,4.68321e-12
0.00578894,-2.61047e-09,0.0339505,4.68321e-12
0.00594975,-2.68254e-09,0.0348888,4.68321e-12
0.00611055,-2.75461e-09,0.0358271,4.6832e-12
