x,U_0,U_1,U_2
0.00643216,-4.9841e-10,0.0417601,4.89282e-13
0.00659296,7.67782e-10,0.0542478,4.70597e-13
0.00675377,7.86359e-10,0.055564,4.70596e-13
0.00691457,-5.3576e-10,0.0448752,4.89283e-13
0.00707538,8.23517e-10,0.0581963,4.70596e-13
0.00723618,-5.60654e-10,0.0469519,4.89282e-13
0.00739698,-5.73099e-10,0.0479903,4.89282e-13
0.00755779,8.7988e-10,0.0621886,4.70597e-13
0.00771859,-5.98401e-10,0.0501017,4.89283e-13
0.0078794,9.17047e-10,0.064821,4.70595e-13
0.0080402,9.35631e-10,0.0661371,4.70596e-13
0.00820101,9.54217e-10,0.0674533,4.70597e-13
0.00836181,9.72803e-10,0.0687695,4.70596e-13
0.00852261,-6.60607e-10,0.0552936,4.89281e-13
0.00868342,1.0106e-09,0.0714456,4.70596e-13
0.00884422,1.02918e-09,0.0727618,4.70596e-13
0.00900503,1.04777e-09,0.074078,4.70597e-13
0.00916583,-7.10774e-10,0.0594817,4.89282e-13
0.00932663,1.08495e-09,0.0767103,4.70595e-13
0.00948744,-7.35647e-10,0.0615584,4.89283e-13
0.00964824,1.12275e-09,0.0793865,4.70596e-13
0.00980905,1.14134e-09,0.0807027,4.70596e-13
0.00996985,-7.73368e-10,0.0647082,4.89282e-13
0.0101307,-7.85803e-10,0.0657466,4.89282e-13
0.0102915,-7.98237e-10,0.0667849,4.89283e-13
0.0104523,-8.10671e-10,0.0678233,4.89283e-13
0.0106131,1.2343e-09,0.0872835,4.70597e-13
0.0107739,1.25351e-09,0.0886435,4.70598e-13
0.0109347,-8.48385e-10,0.0709731,4.89283e-13
0.0110955,1.29069e-09,0.0912758,4.70597e-13
0.0112563,1.30929e-09,0.092592,4.70596e-13
0.0114171,1.32788e-09,0.0939081,4.70596e-13
0.0115779,1.34647e-09,0.0952243,4.70599e-13
0.0117387,-9.1096e-10,0.0761996,4.89282e-13
0.0118995,1.38428e-09,0.0979005,4.70597e-13
0.0120603,-9.35822e-10,0.0782763,4.89282e-13
0.0122211,-9.48253e-10,0.0793147,4.89282e-13
0.0123819,-9.60684e-10,0.0803531,4.89281e-13
0.0125427,1.45866e-09,0.103165,4.70596e-13
0.0127035,-9.85544e-10,0.0824298,4.89282e-13
0.0128643,-9.98389e-10,0.0835028,4.89284e-13
0.0130251,-1.01082e-09,0.0845412,4.89283e-13
0.0131859,-1.02325e-09,0.0855796,4.89283e-13
0.0133467,-1.03568e-09,0.0866179,4.89283e-13
0.0135075,1.57085e-09,0.111106,4.70596e-13
0.0136683,1.58945e-09,0.112422,4.70596e-13
0.0138291,1.60805e-09,0.113738,4.70598e-13
0.0139899,1.62726e-09,0.115098,4.70597e-13
0.0141508,-1.09824e-09,0.0918444,4.89283e-13
0.0143116,-1.11067e-09,0.0928828,4.89283e-13
0.0144724,-1.12309e-09,0.0939212,4.89283e-13
0.0146332,1.70165e-09,0.120363,4.70596e-13
0.014794,-1.14795e-09,0.0959979,4.89281e-13
0.0149548,1.73946e-09,0.123039,4.70598e-13
0.0151156,-1.17322e-09,0.0981093,4.89283e-13
0.0152764,-1.18565e-09,0.0991477,4.89282e-13
0.0154372,-1.19808e-09,0.100186,4.89282e-13
0.015598,1.81385e-09,0.128304,4.70595e-13
0.0157588,-1.22293e-09,0.102263,4.89282e-13
0.0159196,1.85105e-09,0.130936,4.70598e-13
0.0160804,1.87027e-09,0.132296,4.70597e-13
0.0162412,-1.26063e-09,0.105413,4.89283e-13
0.016402,1.90746e-09,0.134929,4.70597e-13
0.0165628,1.92606e-09,0.136245,4.70595e-13
0.0167236,-1.29791e-09,0.108528,4.89284e-13
0.0168844,1.96326e-09,0.138877,4.70596e-13
0.0170452,-1.32276e-09,0.110604,4.89282e-13
0.017206,2.00107e-09,0.141553,4.70596e-13
0.0173668,2.01967e-09,0.142869,4.70597e-13
0.0175276,2.03827e-09,0.144186,4.70596e-13
0.0176884,2.05687e-09,0.145502,4.70596e-13
0.0178492,2.07547e-09,0.146818,4.70596e-13
0.0180101,2.09407e-09,0.148134,4.70597e-13
0.0181709,-1.41058e-09,0.117942,4.89284e-13
0.0183317,2.13188e-09,0.15081,4.70596e-13
0.0184925,2.15048e-09,0.152126,4.70597e-13
0.0186533,2.16908e-09,0.153443,4.70596e-13
0.0188141,-1.46028e-09,0.122096,4.89283e-13
0.0189749,-1.47271e-09,0.123134,4.89283e-13
0.0191357,-1.48513e-09,0.124173,4.89282e-13
0.0192965,2.2441e-09,0.158751,4.70597e-13
0.0194573,-1.5104e-09,0.126284,4.89284e-13
0.0196181,-1.52282e-09,0.127322,4.89281e-13
0.0197789,-1.53525e-09,0.128361,4.89282e-13
0.0199397,2.3185e-09,0.164016,4.70595e-13
0.0201005,-1.5601e-09,0.130437,4.89282e-13
0.0202613,2.35569e-09,0.166648,4.70596e-13
0.0204221,-1.58537e-09,0.132549,4.89281e-13
0.0205829,-1.59779e-09,0.133587,4.89281e-13
0.0207437,-1.61022e-09,0.134626,4.89282e-13
0.0209045,2.43071e-09,0.171957,4.70596e-13
0.0210653,2.44931e-09,0.173273,4.70597e-13
0.0212261,2.46791e-09,0.174589,4.70597e-13
0.0213869,-1.66033e-09,0.138814,4.89283e-13
0.0215477,-1.67276e-09,0.139852,4.89283e-13
0.0217085,2.52433e-09,0.178581,4.70595e-13
0.0218693,-1.69761e-09,0.141929,4.89283e-13
0.0220302,-1.71003e-09,0.142967,4.89282e-13
0.022191,-1.72246e-09,0.144006,4.89283e-13
0.0223518,2.59873e-09,0.183846,4.70596e-13
0.0225126,2.61795e-09,0.185206,4.70596e-13
0.0226734,2.63655e-09,0.186522,4.70596e-13
0.0228342,2.65515e-09,0.187838,4.70597e-13
0.022995,-1.785e-09,0.149232,4.89282e-13
0.0231558,2.69235e-09,0.190471,4.70597e-13
0.0233166,-1.80985e-09,0.151309,4.89283e-13
0.0234774,2.73017e-09,0.193147,4.70597e-13
0.0236382,-1.83511e-09,0.15342,4.89284e-13
0.023799,-1.84754e-09,0.154459,4.89282e-13
0.0239598,-1.85996e-09,0.155497,4.89283e-13
0.0241206,2.80457e-09,0.198411,4.70595e-13
0.0242814,2.82317e-09,0.199728,4.70598e-13
0.0244422,2.84177e-09,0.201044,4.70598e-13
0.024603,-1.91007e-09,0.159685,4.89283e-13
0.0247638,2.87959e-09,0.20372,4.70597e-13
0.0249246,2.89819e-09,0.205036,4.70597e-13
0.0250854,-1.94735e-09,0.1628,4.89283e-13
0.0252462,-1.95977e-09,0.163839,4.89283e-13
0.025407,2.954e-09,0.208985,4.70596e-13
0.0255678,2.9726e-09,0.210301,4.70595e-13
0.0257286,-1.99746e-09,0.166988,4.89281e-13
0.0258894,-2.00988e-09,0.168027,4.89283e-13
0.0260503,3.02902e-09,0.214293,4.70596e-13
0.0262111,3.04762e-09,0.215609,4.70595e-13
0.0263719,-2.04716e-09,0.171142,4.89283e-13
0.0265327,3.08482e-09,0.218242,4.70597e-13
0.0266935,-2.07242e-09,0.173253,4.89283e-13
0.0268543,-2.08484e-09,0.174292,4.89283e-13
0.0270151,3.14124e-09,0.222234,4.70598e-13
0.0271759,-2.10969e-09,0.176368,4.89282e-13
0.0273367,-2.12212e-09,0.177407,4.89281e-13
0.0274975,3.19704e-09,0.226182,4.70598e-13
0.0276583,3.21564e-09,0.227499,4.70596e-13
0.0278191,3.23486e-09,0.228859,4.70596e-13
0.0279799,3.25347e-09,0.230175,4.70597e-13
0.0281407,3.27207e-09,0.231491,4.70594e-13
0.0283015,-2.19708e-09,0.183672,4.89283e-13
0.0284623,-2.2095e-09,0.18471,4.89282e-13
0.0286231,-2.22192e-09,0.185748,4.89282e-13
0.0287839,3.34647e-09,0.236756,4.70596e-13
0.0289447,3.36569e-09,0.238116,4.70597e-13
0.0291055,3.38429e-09,0.239432,4.70597e-13
0.0292663,-2.27203e-09,0.189936,4.89282e-13
0.0294271,3.42149e-09,0.242064,4.70596e-13
0.0295879,-2.29688e-09,0.192013,4.89283e-13
0.0297487,3.4587e-09,0.244696,4.70596e-13
0.0299095,-2.32214e-09,0.194125,4.89283e-13
0.0300704,-2.33457e-09,0.195163,4.89283e-13
0.0302312,3.51512e-09,0.248689,4.70599e-13
0.030392,-2.35941e-09,0.19724,4.89282e-13
0.0305528,3.55232e-09,0.251321,4.70597e-13
0.0307136,-2.38426e-09,0.199316,4.89283e-13
0.0308744,3.58952e-09,0.253953,4.70596e-13
0.0310352,-2.40952e-09,0.201428,4.89282e-13
0.031196,3.62734e-09,0.25663,4.70595e-13
0.0313568,3.64595e-09,0.257946,4.70596e-13
0.0315176,-2.4468e-09,0.204543,4.89283e-13
0.0316784,-2.45922e-09,0.205581,4.89282e-13
0.0318392,3.70175e-09,0.261894,4.70596e-13
0.032,5.03782e-09,0.191458,-1.30297e-09
