x,U_0,U_1,U_2
0.00691457,-4.10694e-09,0.0400676,6.75931e-12
0.00707538,-4.20199e-09,0.0409947,6.75931e-12
0.00723618,4.02522e-09,0.0559195,6.8218e-12
0.00739698,4.11422e-09,0.0571562,6.82179e-12
0.00755779,-4.4903e-09,0.043807,6.75929e-12
0.00771859,4.29519e-09,0.0596708,6.82179e-12
0.0078794,-4.6804e-09,0.0456613,6.7593e-12
0.0080402,4.4732e-09,0.0621442,6.8218e-12
0.00820101,-4.87049e-09,0.0475156,6.75929e-12
0.00836181,4.65121e-09,0.0646176,6.8218e-12
0.00852261,4.74022e-09,0.0658543,6.8218e-12
0.00868342,4.83219e-09,0.0671322,6.8218e-12
0.00884422,4.9212e-09,0.0683689,6.82179e-12
0.00900503,5.01021e-09,0.0696056,6.82179e-12
0.00916583,-5.44394e-09,0.0531093,6.7593e-12
0.00932663,5.18822e-09,0.072079,6.8218e-12
0.00948744,5.27723e-09,0.0733157,6.8218e-12
0.00964824,5.36921e-09,0.0745936,6.8218e-12
0.00980905,5.45822e-09,0.0758303,6.82181e-12
0.00996985,5.54722e-09,0.077067,6.82181e-12
0.0101307,5.63623e-09,0.0783037,6.8218e-12
0.0102915,-6.11241e-09,0.0596301,6.7593e-12
0.0104523,5.81425e-09,0.0807771,6.8218e-12
0.0106131,-6.3025e-09,0.0614844,6.7593e-12
0.0107739,-6.40071e-09,0.0624424,6.7593e-12
0.0109347,6.08424e-09,0.0845285,6.8218e-12
0.0110955,6.17325e-09,0.0857652,6.8218e-12
0.0112563,-6.68584e-09,0.0652238,6.7593e-12
0.0114171,6.35127e-09,0.0882386,6.82181e-12
0.0115779,6.44028e-09,0.0894753,6.8218e-12
0.0117387,6.53226e-09,0.0907532,6.8218e-12
0.0118995,-7.06918e-09,0.0689632,6.7593e-12
0.0120603,6.71028e-09,0.0932266,6.82181e-12
0.0122211,6.79929e-09,0.0944633,6.8218e-12
0.0123819,-7.35431e-09,0.0717446,6.7593e-12
0.0125427,6.97731e-09,0.0969367,6.82179e-12
0.0127035,-7.54439e-09,0.0735989,6.75931e-12
0.0128643,-7.6426e-09,0.0745569,6.75929e-12
0.0130251,7.24731e-09,0.100688,6.8218e-12
0.0131859,-7.83269e-09,0.0764112,6.7593e-12
0.0133467,-7.92773e-09,0.0773383,6.7593e-12
0.0135075,7.51433e-09,0.104398,6.8218e-12
0.0136683,7.60334e-09,0.105635,6.8218e-12
0.0138291,7.69235e-09,0.106872,6.8218e-12
0.0139899,7.78433e-09,0.108149,6.82181e-12
0.0141508,-8.40611e-09,0.0820049,6.7593e-12
0.0143116,7.96235e-09,0.110623,6.8218e-12
0.0144724,8.05136e-09,0.11186,6.8218e-12
0.0146332,8.14037e-09,0.113096,6.8218e-12
0.014794,-8.78628e-09,0.0857134,6.7593e-12
0.0149548,8.32136e-09,0.115611,6.8218e-12
0.0151156,8.41037e-09,0.116848,6.8218e-12
0.0152764,-9.07457e-09,0.0885257,6.7593e-12
0.0154372,8.58839e-09,0.119321,6.8218e-12
0.015598,-9.26465e-09,0.09038,6.7593e-12
0.0157588,8.76641e-09,0.121794,6.8218e-12
0.0159196,8.85543e-09,0.123031,6.8218e-12
0.0160804,-9.55295e-09,0.0931923,6.7593e-12
0.0162412,9.03641e-09,0.125546,6.82181e-12
0.016402,9.12542e-09,0.126782,6.8218e-12
0.0165628,-9.83807e-09,0.0959737,6.7593e-12
0.0167236,9.30345e-09,0.129256,6.8218e-12
0.0168844,9.39246e-09,0.130492,6.82181e-12
0.0170452,9.48147e-09,0.131729,6.8218e-12
0.017206,9.57345e-09,0.133007,6.8218e-12
0.0173668,-1.03164e-08,0.10064,6.7593e-12
0.0175276,9.75147e-09,0.135481,6.82181e-12
0.0176884,-1.05065e-08,0.102495,6.7593e-12
0.0178492,9.92949e-09,0.137954,6.8218e-12
0.0180101,1.00185e-08,0.139191,6.82181e-12
0.0181709,1.01105e-08,0.140469,6.82179e-12
0.0183317,1.01995e-08,0.141705,6.82182e-12
0.0184925,1.02885e-08,0.142942,6.8218e-12
0.0186533,-1.10799e-08,0.108088,6.7593e-12
0.0188141,1.04665e-08,0.145415,6.8218e-12
0.0189749,1.05555e-08,0.146652,6.8218e-12
0.0191357,1.06446e-08,0.147889,6.8218e-12
0.0192965,1.07365e-08,0.149167,6.8218e-12
0.0194573,-1.15583e-08,0.112755,6.7593e-12
0.0196181,-1.16534e-08,0.113682,6.7593e-12
0.0197789,1.10036e-08,0.152877,6.8218e-12
0.0199397,1.10926e-08,0.154113,6.82181e-12
0.0201005,1.11816e-08,0.15535,6.8218e-12
0.0202613,1.12706e-08,0.156587,6.8218e-12
0.0204221,-1.21317e-08,0.118349,6.7593e-12
0.0205829,1.14516e-08,0.159101,6.8218e-12
0.0207437,-1.23218e-08,0.120203,6.7593e-12
0.0209045,1.16296e-08,0.161575,6.8218e-12
0.0210653,-1.25119e-08,0.122057,6.75931e-12
0.0212261,1.18076e-08,0.164048,6.8218e-12
0.0213869,1.18996e-08,0.165326,6.8218e-12
0.0215477,1.19886e-08,0.166563,6.8218e-12
0.0217085,1.20776e-08,0.1678,6.8218e-12
0.0218693,-1.29903e-08,0.126724,6.7593e-12
0.0220302,1.22557e-08,0.170273,6.8218e-12
0.022191,1.23447e-08,0.17151,6.8218e-12
0.0223518,1.24337e-08,0.172746,6.82181e-12
0.0225126,1.25257e-08,0.174024,6.8218e-12
0.0226734,-1.34686e-08,0.13139,6.7593e-12
0.0228342,-1.35637e-08,0.132317,6.7593e-12
0.022995,1.27927e-08,0.177734,6.8218e-12
0.0231558,1.28817e-08,0.178971,6.8218e-12
0.0233166,1.29707e-08,0.180208,6.82181e-12
0.0234774,1.30627e-08,0.181486,6.82181e-12
0.0236382,-1.4042e-08,0.136984,6.7593e-12
0.023799,1.32407e-08,0.183959,6.82181e-12
0.0239598,-1.42321e-08,0.138838,6.7593e-12
0.0241206,1.34187e-08,0.186433,6.8218e-12
0.0242814,1.35078e-08,0.187669,6.8218e-12
0.0244422,1.35968e-08,0.188906,6.8218e-12
0.024603,1.36887e-08,0.190184,6.8218e-12
0.0247638,1.37778e-08,0.191421,6.82181e-12
0.0249246,-1.48055e-08,0.144432,6.7593e-12
0.0250854,1.39558e-08,0.193894,6.8218e-12
0.0252462,-1.49956e-08,0.146286,6.7593e-12
0.025407,1.41338e-08,0.196367,6.8218e-12
0.0255678,1.42228e-08,0.197604,6.8218e-12
0.0257286,1.43148e-08,0.198882,6.8218e-12
0.0258894,1.44038e-08,0.200119,6.8218e-12
0.0260503,1.44928e-08,0.201355,6.8218e-12
0.0262111,-1.5569e-08,0.15188,6.7593e-12
0.0263719,1.46708e-08,0.203829,6.8218e-12
0.0265327,1.47599e-08,0.205066,6.8218e-12
0.0266935,1.48518e-08,0.206343,6.8218e-12
0.0268543,1.49408e-08,0.20758,6.8218e-12
0.0270151,-1.60474e-08,0.156546,6.7593e-12
0.0271759,1.51189e-08,0.210054,6.8218e-12
0.0273367,-1.62375e-08,0.158401,6.7593e-12
0.0274975,1.52969e-08,0.212527,6.8218e-12
0.0276583,1.53859e-08,0.213764,6.8218e-12
0.0278191,-1.65258e-08,0.161213,6.7593e-12
0.0279799,-1.66208e-08,0.16214,6.7593e-12
0.0281407,1.56559e-08,0.217515,6.8218e-12
0.0283015,1.57449e-08,0.218752,6.8218e-12
0.0284623,1.58339e-08,0.219988,6.8218e-12
0.0286231,1.59229e-08,0.221225,6.8218e-12
0.0287839,1.6012e-08,0.222462,6.8218e-12
0.0289447,1.61039e-08,0.22374,6.8218e-12
0.0291055,-1.72893e-08,0.168661,6.7593e-12
0.0292663,1.6282e-08,0.226213,6.82178e-12
0.0294271,-1.74793e-08,0.170515,6.7593e-12
0.0295879,1.646e-08,0.228686,6.8218e-12
0.0297487,1.6549e-08,0.229923,6.8218e-12
0.0299095,-1.77676e-08,0.173328,6.7593e-12
0.0300704,1.673e-08,0.232438,6.8218e-12
0.0302312,-1.79577e-08,0.175182,6.7593e-12
0.030392,1.6908e-08,0.234911,6.8218e-12
0.0305528,-1.81478e-08,0.177036,6.7593e-12
0.0307136,-1.82428e-08,0.177963,6.7593e-12
0.0308744,1.71751e-08,0.238621,6.8218e-12
0.0310352,1.7267e-08,0.239899,6.8218e-12
0.031196,1.7356e-08,0.241136,6.8218e-12
0.0313568,1.74451e-08,0.242373,6.8218e-12
0.0315176,1.75341e-08,0.243609,6.8218e-12
0.0316784,1.76231e-08,0.244846,6.8218e-12
0.0318392,1.77121e-08,0.246083,6.8218e-12
0.032,2.23973e-08,0.185357,-1.52777e-08
