x,U_0,U_1,U_2
0.00594975,5.22248e-10,0.0496969,2.91898e-13
0.00611055,-3.24534e-10,0.0407378,3.06189e-13
0.00627136,-3.33071e-10,0.0418047,3.06189e-13
0.00643216,5.64747e-10,0.053751,2.91898e-13
0.00659296,-3.50425e-10,0.0439741,3.06189e-13
0.00675377,-3.58959e-10,0.045041,3.0619e-13
0.00691457,-3.67492e-10,0.0461079,3.06189e-13
0.00707538,-3.76024e-10,0.0471748,3.06189e-13
0.00723618,-3.84556e-10,0.0482417,3.06189e-13
0.00739698,6.48831e-10,0.0617702,2.91898e-13
0.00755779,-4.01901e-10,0.0504111,3.06188e-13
0.00771859,6.7733e-10,0.0644879,2.91897e-13
0.0078794,-4.18961e-10,0.0525449,3.06188e-13
0.0080402,-4.2749e-10,0.0536118,3.0619e-13
0.00820101,7.19382e-10,0.0684975,2.91898e-13
0.00836181,-4.44547e-10,0.0557456,3.06189e-13
0.00852261,-4.53075e-10,0.0568125,3.06188e-13
0.00868342,7.61905e-10,0.0725516,2.91898e-13
0.00884422,-4.70413e-10,0.0589818,3.06188e-13
0.00900503,-4.7894e-10,0.0600487,3.06189e-13
0.00916583,-4.87467e-10,0.0611156,3.06189e-13
0.00932663,8.17983e-10,0.0778978,2.91898e-13
0.00948744,8.32003e-10,0.0792343,2.91897e-13
0.00964824,-5.13328e-10,0.0643519,3.06189e-13
0.00980905,8.60511e-10,0.0819519,2.91896e-13
0.00996985,-5.30379e-10,0.0664857,3.06189e-13
0.0101307,-5.38904e-10,0.0675526,3.06189e-13
0.0102915,9.02574e-10,0.0859616,2.91897e-13
0.0104523,9.16596e-10,0.0872981,2.91898e-13
0.0106131,-5.64477e-10,0.0707533,3.06188e-13
0.0107739,9.45107e-10,0.0900157,2.91899e-13
0.0109347,-5.81809e-10,0.0729227,3.06189e-13
0.0110955,9.73151e-10,0.0926888,2.91898e-13
0.0112563,-5.98856e-10,0.0750565,3.06189e-13
0.0114171,1.0012e-09,0.0953619,2.91897e-13
0.0115779,-6.15903e-10,0.0771903,3.06189e-13
0.0117387,1.02971e-09,0.0980795,2.91897e-13
0.0118995,-6.33233e-10,0.0793597,3.06188e-13
0.0120603,1.05775e-09,0.100753,2.91898e-13
0.0122211,1.07178e-09,0.102089,2.91898e-13
0.0123819,-6.58802e-10,0.0825604,3.06187e-13
0.0125427,1.09982e-09,0.104762,2.91897e-13
0.0127035,1.11385e-09,0.106099,2.91897e-13
0.0128643,1.12834e-09,0.10748,2.91898e-13
0.0130251,-6.93175e-10,0.0868635,3.06189e-13
0.0131859,-7.01697e-10,0.0879304,3.06189e-13
0.0133467,1.17041e-09,0.111489,2.91898e-13
0.0135075,-7.18741e-10,0.0900642,3.06188e-13
0.0136683,1.19846e-09,0.114162,2.919e-13
0.0138291,-7.35785e-10,0.092198,3.06188e-13
0.0139899,1.22697e-09,0.11688,2.91899e-13
0.0141508,-7.53112e-10,0.0943674,3.06188e-13
0.0143116,-7.61634e-10,0.0954343,3.06189e-13
0.0144724,-7.70155e-10,0.0965012,3.06189e-13
0.0146332,-7.78676e-10,0.0975681,3.06188e-13
0.014794,-7.87198e-10,0.098635,3.06188e-13
0.0149548,-7.96003e-10,0.0997375,3.06188e-13
0.0151156,-8.04524e-10,0.100804,3.06189e-13
0.0152764,1.33963e-09,0.127617,2.91898e-13
0.0154372,-8.21566e-10,0.102938,3.06188e-13
0.015598,1.36768e-09,0.13029,2.91898e-13
0.0157588,1.38171e-09,0.131627,2.91897e-13
0.0159196,1.39573e-09,0.132963,2.91898e-13
0.0160804,-8.55933e-10,0.107241,3.06188e-13
0.0162412,-8.64454e-10,0.108308,3.06189e-13
0.016402,-8.72975e-10,0.109375,3.06188e-13
0.0165628,1.4523e-09,0.138354,2.91897e-13
0.0167236,-8.90016e-10,0.111509,3.06189e-13
0.0168844,1.48035e-09,0.141027,2.91897e-13
0.0170452,-9.07057e-10,0.113643,3.06189e-13
0.017206,1.50887e-09,0.143744,2.91898e-13
0.0173668,-9.24382e-10,0.115812,3.06189e-13
0.0175276,1.53692e-09,0.146418,2.91898e-13
0.0176884,-9.41423e-10,0.117946,3.06188e-13
0.0178492,-9.49943e-10,0.119013,3.06189e-13
0.0180101,1.57899e-09,0.150427,2.91898e-13
0.0181709,-9.67267e-10,0.121182,3.06189e-13
0.0183317,1.60751e-09,0.153145,2.91897e-13
0.0184925,-9.84307e-10,0.123316,3.06189e-13
0.0186533,-9.92827e-10,0.124383,3.06188e-13
0.0188141,1.64959e-09,0.157154,2.91899e-13
0.0189749,-1.00987e-09,0.126517,3.06188e-13
0.0191357,1.67764e-09,0.159827,2.91898e-13
0.0192965,1.69213e-09,0.161209,2.91897e-13
0.0194573,-1.03571e-09,0.129753,3.06188e-13
0.0196181,1.72018e-09,0.163882,2.91898e-13
0.0197789,-1.05275e-09,0.131887,3.06188e-13
0.0199397,1.74823e-09,0.166555,2.91898e-13
0.0201005,1.76226e-09,0.167891,2.91897e-13
0.0202613,1.77629e-09,0.169228,2.91899e-13
0.0204221,-1.08711e-09,0.13619,3.06188e-13
0.0205829,-1.09563e-09,0.137257,3.06188e-13
0.0207437,-1.10415e-09,0.138324,3.06189e-13
0.0209045,1.83286e-09,0.174618,2.91898e-13
0.0210653,-1.12119e-09,0.140458,3.06188e-13
0.0212261,1.86091e-09,0.177292,2.91897e-13
0.0213869,-1.13851e-09,0.142627,3.06189e-13
0.0215477,-1.14703e-09,0.143694,3.06188e-13
0.0217085,1.90345e-09,0.181346,2.91898e-13
0.0218693,1.91748e-09,0.182682,2.91897e-13
0.0220302,-1.17259e-09,0.146894,3.06188e-13
0.022191,-1.18111e-09,0.147961,3.06189e-13
0.0223518,1.95956e-09,0.186692,2.91898e-13
0.0225126,1.97405e-09,0.188073,2.919e-13
0.0226734,1.98808e-09,0.189409,2.91899e-13
0.0228342,-1.21547e-09,0.152265,3.06188e-13
0.022995,2.01613e-09,0.192083,2.91898e-13
0.0231558,-1.23251e-09,0.154398,3.06189e-13
0.0233166,-1.24103e-09,0.155465,3.06189e-13
0.0234774,2.05868e-09,0.196137,2.91899e-13
0.0236382,-1.25835e-09,0.157635,3.0619e-13
0.023799,-1.26687e-09,0.158702,3.06189e-13
0.0239598,2.10075e-09,0.200146,2.91898e-13
0.0241206,-1.28391e-09,0.160835,3.06187e-13
0.0242814,-1.29243e-09,0.161902,3.06189e-13
0.0244422,2.14283e-09,0.204156,2.91899e-13
0.024603,-1.30975e-09,0.164072,3.06189e-13
0.0247638,-1.31827e-09,0.165138,3.06189e-13
0.0249246,-1.32679e-09,0.166205,3.06189e-13
0.0250854,2.19941e-09,0.209547,2.91898e-13
0.0252462,-1.34383e-09,0.168339,3.06188e-13
0.025407,2.22746e-09,0.21222,2.91897e-13
0.0255678,-1.36087e-09,0.170473,3.06189e-13
0.0257286,2.25598e-09,0.214937,2.91896e-13
0.0258894,-1.37819e-09,0.172642,3.06189e-13
0.0260503,2.28403e-09,0.21761,2.91898e-13
0.0262111,-1.39523e-09,0.174776,3.06189e-13
0.0263719,2.31208e-09,0.220283,2.91899e-13
0.0265327,-1.41227e-09,0.17691,3.06189e-13
0.0266935,-1.42107e-09,0.178012,3.06189e-13
0.0268543,2.35463e-09,0.224338,2.91897e-13
0.0270151,-1.43811e-09,0.180146,3.0619e-13
0.0271759,2.38268e-09,0.227011,2.91898e-13
0.0273367,-1.45515e-09,0.18228,3.06188e-13
0.0274975,2.41074e-09,0.229684,2.91898e-13
0.0276583,-1.47218e-09,0.184414,3.06189e-13
0.0278191,2.43926e-09,0.232401,2.91899e-13
0.0279799,-1.48951e-09,0.186583,3.0619e-13
0.0281407,-1.49802e-09,0.18765,3.06188e-13
0.0283015,-1.50654e-09,0.188717,3.06189e-13
0.0284623,2.49536e-09,0.237748,2.91899e-13
0.0286231,-1.52358e-09,0.190851,3.06189e-13
0.0287839,2.52342e-09,0.240421,2.91899e-13
0.0289447,-1.5409e-09,0.19302,3.06189e-13
0.0291055,-1.54942e-09,0.194087,3.06189e-13
0.0292663,-1.55794e-09,0.195154,3.0619e-13
0.0294271,-1.56646e-09,0.196221,3.06188e-13
0.0295879,-1.57498e-09,0.197288,3.06188e-13
0.0297487,2.60804e-09,0.248484,2.91898e-13
0.0299095,2.62254e-09,0.249865,2.91898e-13
0.0300704,-1.60082e-09,0.200524,3.06189e-13
0.0302312,2.65059e-09,0.252539,2.91899e-13
0.030392,-1.61786e-09,0.202658,3.06188e-13
0.0305528,2.67864e-09,0.255212,2.91898e-13
0.0307136,2.69267e-09,0.256548,2.91899e-13
0.0308744,-1.64341e-09,0.205859,3.06187e-13
0.0310352,-1.65221e-09,0.206961,3.06189e-13
0.031196,2.73522e-09,0.260602,2.91896e-13
0.0313568,-1.66925e-09,0.209095,3.06189e-13
0.0315176,2.76327e-09,0.263275,2.91898e-13
0.0316784,-1.68629e-09,0.211229,3.06189e-13
0.0318392,2.79132e-09,0.265948,2.91899e-13
0.032,4.364e-09,0.200635,-8.20968e-10
