x,U_0,U_1,U_2
0.0144724,-5.59402e-09,0.0854734,3.82488e-12
0.0146332,-5.65588e-09,0.0864184,3.82488e-12
0.014794,-5.71773e-09,0.0873634,3.82488e-12
0.0149548,-5.78165e-09,0.0883398,3.82488e-12
0.0151156,5.98859e-09,0.118052,3.82294e-12
0.0152764,-5.90535e-09,0.0902298,3.82488e-12
0.0154372,-5.96721e-09,0.0911748,3.82488e-12
0.015598,-6.02906e-09,0.0921198,3.82487e-12
0.0157588,-6.09091e-09,0.0930647,3.82488e-12
0.0159196,-6.15277e-09,0.0940097,3.82488e-12
0.0160804,-6.21668e-09,0.0949862,3.82488e-12
0.0162412,-6.27854e-09,0.0959312,3.82488e-12
0.016402,-6.34039e-09,0.0968762,3.82488e-12
0.0165628,-6.40224e-09,0.0978211,3.82488e-12
0.0167236,6.62445e-09,0.130588,3.82294e-12
0.0168844,-6.52595e-09,0.0997111,3.82488e-12
0.0170452,-6.5878e-09,0.100656,3.82488e-12
0.017206,-6.65172e-09,0.101633,3.82488e-12
0.0173668,-6.71357e-09,0.102578,3.82488e-12
0.0175276,-6.77542e-09,0.103523,3.82488e-12
0.0176884,-6.83727e-09,0.104467,3.82488e-12
0.0178492,-6.89913e-09,0.105412,3.82488e-12
0.0180101,-6.96098e-09,0.106357,3.82488e-12
0.0181709,-7.02489e-09,0.107334,3.82488e-12
0.0183317,-7.08675e-09,0.108279,3.82488e-12
0.0184925,-7.1486e-09,0.109224,3.82488e-12
0.0186533,-7.21045e-09,0.110169,3.82488e-12
0.0188141,-7.2723e-09,0.111114,3.82488e-12
0.0189749,-7.33416e-09,0.112059,3.82488e-12
0.0191357,-7.39601e-09,0.113004,3.82488e-12
0.0192965,-7.45992e-09,0.11398,3.82488e-12
0.0194573,-7.52178e-09,0.114925,3.82488e-12
0.0196181,-7.58363e-09,0.11587,3.82488e-12
0.0197789,-7.64548e-09,0.116815,3.82488e-12
0.0199397,-7.70733e-09,0.11776,3.82488e-12
0.0201005,-7.76919e-09,0.118705,3.82488e-12
0.0202613,-7.83104e-09,0.11965,3.82488e-12
0.0204221,-7.89495e-09,0.120627,3.82488e-12
0.0205829,-7.9568e-09,0.121572,3.82488e-12
0.0207437,-8.01866e-09,0.122517,3.82488e-12
0.0209045,-8.08051e-09,0.123462,3.82488e-12
0.0210653,-8.14236e-09,0.124407,3.82488e-12
0.0212261,-8.20421e-09,0.125352,3.82488e-12
0.0213869,-8.26813e-09,0.126328,3.82488e-12
0.0215477,-8.32998e-09,0.127273,3.82488e-12
0.0217085,-8.39183e-09,0.128218,3.82488e-12
0.0218693,-8.45368e-09,0.129163,3.82488e-12
0.0220302,-8.51553e-09,0.130108,3.82488e-12
0.022191,-8.57738e-09,0.131053,3.82488e-12
0.0223518,-8.63924e-09,0.131998,3.82488e-12
0.0225126,-8.70315e-09,0.132974,3.82488e-12
0.0226734,-8.765e-09,0.133919,3.82488e-12
0.0228342,-8.82685e-09,0.134864,3.82488e-12
0.022995,-8.88871e-09,0.135809,3.82488e-12
0.0231558,-8.95056e-09,0.136754,3.82488e-12
0.0233166,-9.01241e-09,0.137699,3.82488e-12
0.0234774,-9.07632e-09,0.138676,3.82488e-12
0.0236382,9.36443e-09,0.184606,3.82294e-12
0.023799,-9.20003e-09,0.140566,3.82487e-12
0.0239598,9.49118e-09,0.187105,3.82294e-12
0.0241206,-9.32373e-09,0.142456,3.82488e-12
0.0242814,-9.38558e-09,0.143401,3.82488e-12
0.0244422,-9.44743e-09,0.144346,3.82488e-12
0.024603,-9.51135e-09,0.145322,3.82488e-12
0.0247638,-9.5732e-09,0.146267,3.82488e-12
0.0249246,9.87355e-09,0.194643,3.82294e-12
0.0250854,-9.6969e-09,0.148157,3.82488e-12
0.0252462,-9.75875e-09,0.149102,3.82488e-12
0.025407,-9.8206e-09,0.150047,3.82488e-12
0.0255678,-9.88245e-09,0.150992,3.82488e-12
0.0257286,-9.94637e-09,0.151968,3.82488e-12
0.0258894,-1.00082e-08,0.152913,3.82488e-12
0.0260503,-1.00701e-08,0.153858,3.82488e-12
0.0262111,-1.01319e-08,0.154803,3.82488e-12
0.0263719,1.04461e-08,0.20593,3.82294e-12
0.0265327,-1.02556e-08,0.156693,3.82488e-12
0.0266935,-1.03195e-08,0.15767,3.82488e-12
0.0268543,1.06383e-08,0.20972,3.82294e-12
0.0270151,-1.04432e-08,0.15956,3.82488e-12
0.0271759,-1.05051e-08,0.160505,3.82488e-12
0.0273367,-1.05669e-08,0.16145,3.82488e-12
0.0274975,1.08918e-08,0.214718,3.82294e-12
0.0276583,-1.06906e-08,0.16334,3.82488e-12
0.0278191,-1.07546e-08,0.164316,3.82488e-12
0.0279799,-1.08164e-08,0.165261,3.82488e-12
0.0281407,-1.08783e-08,0.166206,3.82488e-12
0.0283015,-1.09401e-08,0.167151,3.82488e-12
0.0284623,1.12742e-08,0.222256,3.82294e-12
0.0286231,-1.10638e-08,0.169041,3.82488e-12
0.0287839,1.1401e-08,0.224755,3.82294e-12
0.0289447,-1.11896e-08,0.170963,3.82488e-12
0.0291055,-1.12514e-08,0.171908,3.82488e-12
0.0292663,-1.13133e-08,0.172853,3.82487e-12
0.0294271,-1.13751e-08,0.173798,3.82488e-12
0.0295879,-1.1437e-08,0.174742,3.82488e-12
0.0297487,-1.14988e-08,0.175687,3.82488e-12
0.0299095,-1.15627e-08,0.176664,3.82488e-12
0.0300704,-1.16246e-08,0.177609,3.82488e-12
0.0302312,-1.16864e-08,0.178554,3.82488e-12
0.030392,-1.17483e-08,0.179499,3.82488e-12
0.0305528,1.21023e-08,0.238582,3.82294e-12
0.0307136,-1.1872e-08,0.181389,3.82488e-12
0.0308744,-1.19339e-08,0.182334,3.82487e-12
0.0310352,-1.19978e-08,0.18331,3.82488e-12
0.031196,-1.20596e-08,0.184255,3.82488e-12
0.0313568,-1.21215e-08,0.1852,3.82488e-12
0.0315176,-1.21833e-08,0.186145,3.82488e-12
0.0316784,-1.22452e-08,0.18709,3.82488e-12
0.0318392,-1.2307e-08,0.188035,3.82488e-12
0.032,4.05598e-09,0.144692,-9.10171e-09
