x,U_0,U_1,U_2
0,4.38986e-10,2.34153e-05,7.46481e-10
0.000160804,1.63636e-10,0.00124533,1.2788e-11
0.000321608,-2.87649e-10,0.00183639,1.25463e-11
0.000482412,3.99847e-10,0.00369485,1.27879e-11
0.000643216,5.26018e-10,0.00491965,1.27879e-11
0.00080402,6.53276e-10,0.00614444,1.27879e-11
0.000964824,7.81082e-10,0.00736924,1.27879e-11
0.00112563,9.13475e-10,0.00863487,1.27879e-11
0.00128643,1.0418e-09,0.00985966,1.27879e-11
0.00144724,1.17024e-09,0.0110845,1.27879e-11
0.00160804,1.29878e-09,0.0123093,1.27879e-11
0.00176884,1.42739e-09,0.0135341,1.27879e-11
0.00192965,1.55605e-09,0.0147589,1.27879e-11
0.00209045,1.68474e-09,0.0159837,1.27879e-11
0.00225126,1.81775e-09,0.0172493,1.27879e-11
0.00241206,1.9465e-09,0.0184741,1.27879e-11
0.00257286,2.07526e-09,0.0196989,1.27879e-11
0.00273367,2.20405e-09,0.0209237,1.27879e-11
0.00289447,2.33284e-09,0.0221485,1.27879e-11
0.00305528,2.46165e-09,0.0233733,1.27879e-11
0.00321608,2.59476e-09,0.0246389,1.27879e-11
0.00337688,2.72359e-09,0.0258637,1.27879e-11
0.00353769,2.85242e-09,0.0270885,1.27879e-11
0.00369849,2.98126e-09,0.0283133,1.27879e-11
0.0038593,3.1101e-09,0.0295381,1.27879e-11
0.0040201,-3.77979e-09,0.0228708,1.25463e-11
0.0041809,3.3678e-09,0.0319877,1.27879e-11
0.00434171,3.50096e-09,0.0332534,1.27879e-11
0.00450251,3.62982e-09,0.0344782,1.27879e-11
0.00466332,3.75868e-09,0.035703,1.27879e-11
0.00482412,3.88755e-09,0.0369278,1.27879e-11
0.00498492,4.01641e-09,0.0381526,1.27879e-11
0.00514573,4.14528e-09,0.0393774,1.27879e-11
0.00530653,4.27416e-09,0.0406022,1.27879e-11
0.00546734,4.40733e-09,0.0418678,1.27879e-11
0.00562814,4.5362e-09,0.0430926,1.27879e-11
0.00578894,-5.44616e-09,0.032948,1.25463e-11
0.00594975,4.79396e-09,0.0455422,1.27879e-11
0.00611055,4.92284e-09,0.046767,1.27879e-11
0.00627136,5.05172e-09,0.0479918,1.27879e-11
0.00643216,5.1849e-09,0.0492574,1.27879e-11
0.00659296,5.31379e-09,0.0504822,1.27879e-11
0.00675377,5.44267e-09,0.051707,1.27879e-11
0.00691457,5.57156e-09,0.0529318,1.27879e-11
0.00707538,5.70044e-09,0.0541566,1.27879e-11
0.00723618,5.82933e-09,0.0553814,1.27879e-11
0.00739698,5.95822e-09,0.0566062,1.27879e-11
0.00755779,6.0914e-09,0.0578719,1.27879e-11
0.00771859,6.22029e-09,0.0590967,1.27879e-11
0.0078794,6.34918e-09,0.0603215,1.27879e-11
0.0080402,6.47807e-09,0.0615463,1.27879e-11
0.00820101,6.60696e-09,0.0627711,1.27879e-11
0.00836181,6.73585e-09,0.0639959,1.27879e-11
0.00852261,6.86474e-09,0.0652207,1.27879e-11
0.00868342,6.99793e-09,0.0664863,1.27879e-11
0.00884422,7.12683e-09,0.0677111,1.27879e-11
0.00900503,7.25572e-09,0.0689359,1.27879e-11
0.00916583,7.38461e-09,0.0701607,1.27879e-11
0.00932663,7.51351e-09,0.0713855,1.27879e-11
0.00948744,7.6424e-09,0.0726103,1.27879e-11
0.00964824,7.77559e-09,0.0738759,1.27879e-11
0.00980905,7.90449e-09,0.0751007,1.27879e-11
0.00996985,8.03338e-09,0.0763255,1.27879e-11
0.0101307,8.16228e-09,0.0775503,1.27879e-11
0.0102915,8.29117e-09,0.0787751,1.27879e-11
0.0104523,8.42007e-09,0.0799999,1.27879e-11
0.0106131,8.54897e-09,0.0812247,1.27879e-11
0.0107739,8.68216e-09,0.0824904,1.27879e-11
0.0109347,8.81105e-09,0.0837152,1.27879e-11
0.0110955,8.93995e-09,0.08494,1.27879e-11
0.0112563,9.06885e-09,0.0861648,1.27879e-11
0.0114171,9.19775e-09,0.0873896,1.27879e-11
0.0115779,9.32664e-09,0.0886144,1.27879e-11
0.0117387,9.45984e-09,0.08988,1.27879e-11
0.0118995,9.58874e-09,0.0911048,1.27879e-11
0.0120603,9.71763e-09,0.0923296,1.27879e-11
0.0122211,9.84653e-09,0.0935544,1.27879e-11
0.0123819,9.97543e-09,0.0947792,1.27879e-11
0.0125427,1.01043e-08,0.096004,1.27879e-11
0.0127035,1.02332e-08,0.0972288,1.27879e-11
0.0128643,1.03664e-08,0.0984944,1.27879e-11
0.0130251,1.04953e-08,0.0997192,1.27879e-11
0.0131859,1.06242e-08,0.100944,1.27879e-11
0.0133467,1.07531e-08,0.102169,1.27879e-11
0.0135075,1.0882e-08,0.103394,1.27879e-11
0.0136683,1.10109e-08,0.104618,1.27879e-11
0.0138291,1.11398e-08,0.105843,1.27879e-11
0.0139899,1.1273e-08,0.107109,1.27879e-11
0.0141508,1.14019e-08,0.108334,1.27879e-11
0.0143116,1.15308e-08,0.109558,1.27879e-11
0.0144724,1.16597e-08,0.110783,1.27879e-11
0.0146332,1.17886e-08,0.112008,1.27879e-11
0.014794,1.19175e-08,0.113233,1.27879e-11
0.0149548,1.20507e-08,0.114499,1.27879e-11
0.0151156,1.21796e-08,0.115723,1.27879e-11
0.0152764,-1.43737e-08,0.0869456,1.25463e-11
0.0154372,1.24374e-08,0.118173,1.27879e-11
0.015598,1.25663e-08,0.119398,1.27879e-11
0.0157588,1.26952e-08,0.120623,1.27879e-11
0.0159196,1.28241e-08,0.121847,1.27879e-11
0.0160804,1.29573e-08,0.123113,1.27879e-11
0.0162412,1.30862e-08,0.124338,1.27879e-11
0.016402,1.32151e-08,0.125563,1.27879e-11
0.0165628,1.3344e-08,0.126787,1.27879e-11
0.0167236,1.34729e-08,0.128012,1.27879e-11
0.0168844,1.36018e-08,0.129237,1.27879e-11
0.0170452,1.37307e-08,0.130462,1.27879e-11
0.017206,1.38639e-08,0.131727,1.27879e-11
0.0173668,1.39928e-08,0.132952,1.27879e-11
0.0175276,1.41217e-08,0.134177,1.27879e-11
0.0176884,1.42506e-08,0.135402,1.27879e-11
0.0178492,1.43795e-08,0.136627,1.27879e-11
0.0180101,1.45084e-08,0.137851,1.27879e-11
0.0181709,1.46416e-08,0.139117,1.27879e-11
0.0183317,1.47705e-08,0.140342,1.27879e-11
0.0184925,1.48994e-08,0.141567,1.27879e-11
0.0186533,1.50283e-08,0.142791,1.27879e-11
0.0188141,1.51572e-08,0.144016,1.27879e-11
0.0189749,1.52861e-08,0.145241,1.27879e-11
0.0191357,1.5415e-08,0.146466,1.27879e-11
0.0192965,1.55482e-08,0.147731,1.27879e-11
0.0194573,1.56771e-08,0.148956,1.27879e-11
0.0196181,1.5806e-08,0.150181,1.27879e-11
0.0197789,1.59349e-08,0.151406,1.27879e-11
0.0199397,1.60638e-08,0.152631,1.27879e-11
0.0201005,1.61927e-08,0.153855,1.27879e-11
0.0202613,1.63216e-08,0.15508,1.27879e-11
0.0204221,1.64548e-08,0.156346,1.27879e-11
0.0205829,1.65837e-08,0.157571,1.27879e-11
0.0207437,1.67126e-08,0.158795,1.27879e-11
0.0209045,1.68415e-08,0.16002,1.27879e-11
0.0210653,1.69704e-08,0.161245,1.27879e-11
0.0212261,1.70993e-08,0.16247,1.27879e-11
0.0213869,1.72325e-08,0.163736,1.27879e-11
0.0215477,1.73614e-08,0.16496,1.27879e-11
0.0217085,1.74903e-08,0.166185,1.27879e-11
0.0218693,1.76192e-08,0.16741,1.27879e-11
0.0220302,-2.07266e-08,0.125372,1.25463e-11
0.022191,1.7877e-08,0.16986,1.27879e-11
0.0223518,1.80059e-08,0.171084,1.27879e-11
0.0225126,1.81391e-08,0.17235,1.27879e-11
0.0226734,1.8268e-08,0.173575,1.27879e-11
0.0228342,1.83969e-08,0.1748,1.27879e-11
0.022995,1.85259e-08,0.176024,1.27879e-11
0.0231558,1.86548e-08,0.177249,1.27879e-11
0.0233166,1.87837e-08,0.178474,1.27879e-11
0.0234774,1.89169e-08,0.17974,1.27879e-11
0.0236382,1.90458e-08,0.180964,1.27879e-11
0.023799,1.91747e-08,0.182189,1.27879e-11
0.0239598,1.93036e-08,0.183414,1.27879e-11
0.0241206,1.94325e-08,0.184639,1.27879e-11
0.0242814,1.95614e-08,0.185864,1.27879e-11
0.0244422,1.96903e-08,0.187088,1.27879e-11
0.024603,1.98235e-08,0.188354,1.27879e-11
0.0247638,1.99524e-08,0.189579,1.27879e-11
0.0249246,2.00813e-08,0.190804,1.27879e-11
0.0250854,2.02102e-08,0.192028,1.27879e-11
0.0252462,2.03391e-08,0.193253,1.27879e-11
0.025407,2.0468e-08,0.194478,1.27879e-11
0.0255678,2.05969e-08,0.195703,1.27879e-11
0.0257286,2.07301e-08,0.196968,1.27879e-11
0.0258894,2.0859e-08,0.198193,1.27879e-11
0.0260503,2.09879e-08,0.199418,1.27879e-11
0.0262111,-2.46608e-08,0.149169,1.25463e-11
0.0263719,2.12457e-08,0.201868,1.27879e-11
0.0265327,-2.49619e-08,0.15099,1.25463e-11
0.0266935,2.15078e-08,0.204358,1.27879e-11
0.0268543,2.16367e-08,0.205583,1.27879e-11
0.0270151,2.17656e-08,0.206808,1.27879e-11
0.0271759,2.18945e-08,0.208032,1.27879e-11
0.0273367,2.20234e-08,0.209257,1.27879e-11
0.0274975,2.21523e-08,0.210482,1.27879e-11
0.0276583,-2.60207e-08,0.157394,1.25463e-11
0.0278191,2.24144e-08,0.212973,1.27879e-11
0.0279799,2.25433e-08,0.214197,1.27879e-11
0.0281407,2.26722e-08,0.215422,1.27879e-11
0.0283015,2.28011e-08,0.216647,1.27879e-11
0.0284623,2.293e-08,0.217872,1.27879e-11
0.0286231,2.30589e-08,0.219097,1.27879e-11
0.0287839,2.31878e-08,0.220321,1.27879e-11
0.0289447,2.3321e-08,0.221587,1.27879e-11
0.0291055,2.34499e-08,0.222812,1.27879e-11
0.0292663,2.35788e-08,0.224037,1.27879e-11
0.0294271,2.37077e-08,0.225261,1.27879e-11
0.0295879,2.38366e-08,0.226486,1.27879e-11
0.0297487,2.39655e-08,0.227711,1.27879e-11
0.0299095,2.40987e-08,0.228977,1.27879e-11
0.0300704,2.42276e-08,0.230201,1.27879e-11
0.0302312,2.43565e-08,0.231426,1.27879e-11
