x,U_0,U_1,U_2
0,9.57802e-11,1.73829e-05,-1.32817e-10
0.000160804,-1.32679e-10,0.000933537,9.36299e-12
0.000321608,-2.49173e-10,0.00185165,9.36294e-12
0.000482412,-3.68785e-10,0.00276978,9.36295e-12
0.000643216,-4.89185e-10,0.00368793,9.36295e-12
0.00080402,-6.099e-10,0.00460608,9.36295e-12
0.000964824,-7.30773e-10,0.00552422,9.36294e-12
0.00112563,-8.55771e-10,0.00647298,9.36295e-12
0.00128643,-9.76794e-10,0.00739113,9.36295e-12
0.00144724,-1.09785e-09,0.00830928,9.36295e-12
0.00160804,-1.21894e-09,0.00922743,9.36295e-12
0.00176884,1.19437e-09,0.0135945,9.49951e-12
0.00192965,1.30263e-09,0.0148248,9.49952e-12
0.00209045,-1.5823e-09,0.0119819,9.36296e-12
0.00225126,-1.70747e-09,0.0129306,9.36296e-12
0.00241206,-1.82862e-09,0.0138488,9.36296e-12
0.00257286,-1.94977e-09,0.0147669,9.36295e-12
0.00273367,-2.07093e-09,0.0156851,9.36296e-12
0.00289447,1.95558e-09,0.0222474,9.49951e-12
0.00305528,-2.31325e-09,0.0175214,9.36295e-12
0.00321608,-2.43846e-09,0.0184701,9.36295e-12
0.00337688,-2.55963e-09,0.0193883,9.36296e-12
0.00353769,2.39199e-09,0.0272095,9.49951e-12
0.00369849,-2.80197e-09,0.0212246,9.36295e-12
0.0038593,2.60838e-09,0.0296701,9.49951e-12
0.0040201,-3.04432e-09,0.0230609,9.36295e-12
0.0041809,2.82477e-09,0.0321306,9.49951e-12
0.00434171,-3.29072e-09,0.0249278,9.36295e-12
0.00450251,3.04475e-09,0.0346321,9.4995e-12
0.00466332,-3.53308e-09,0.0267641,9.36295e-12
0.00482412,-3.65426e-09,0.0276823,9.36295e-12
0.00498492,3.36931e-09,0.038323,9.49951e-12
0.00514573,3.4775e-09,0.0395532,9.49951e-12
0.00530653,3.58568e-09,0.0407835,9.49951e-12
0.00546734,3.69747e-09,0.0420548,9.49951e-12
0.00562814,-4.26422e-09,0.0323036,9.36295e-12
0.00578894,-4.3854e-09,0.0332218,9.36295e-12
0.00594975,4.02202e-09,0.0457456,9.49951e-12
0.00611055,-4.62777e-09,0.0350581,9.36295e-12
0.00627136,-4.74896e-09,0.0359762,9.36295e-12
0.00643216,-4.87418e-09,0.036925,9.36295e-12
0.00659296,-4.99537e-09,0.0378431,9.36295e-12
0.00675377,-5.11656e-09,0.0387613,9.36295e-12
0.00691457,4.67472e-09,0.0531682,9.49951e-12
0.00707538,-5.35893e-09,0.0405976,9.36295e-12
0.00723618,-5.48012e-09,0.0415157,9.36295e-12
